sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
1430,5,A,,Type,Char,0..1,,"Originating document type - order, acknowledgement, confirmation, shipment, delivery/receipt, invoice, payment, etc.",gl-cor,0,Originating Document,TA01d_02,/CO12a/CO11a/CO10a/TA01d/TA01d_02,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Type,AccntnEntrs.EntryHedr.EntryDetl.OrgntnDoc.Typ,発生元文書種別,発生元文書の種別。発注、通知、確認、出荷、配送/受領、請求、支払、など。
1431,5,A,,Date,Date,0..1,,Originating document date,gl-cor,0,Originating Document,TA01d_03,/CO12a/CO11a/CO10a/TA01d/TA01d_03,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Date,AccntnEntrs.EntryHedr.EntryDetl.OrgntnDoc.Dt,発生元文書日付,発生元文書の日付。
1432,5,A,,Identifier Type,Char,0..1,,"Originating document identifier type: e.g. Customer, Vendor, Employee, Other",gl-cor,0,Originating Document,TA01d_04,/CO12a/CO11a/CO10a/TA01d/TA01d_04,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Identifier Type,AccntnEntrs.EntryHedr.EntryDetl.OrgntnDoc.IdTyp,発生元文書対象CVE種別,"発生元文書の対象となるCVEの種別。例えば、顧客、仕入先、従業員、その他。
[設定値のリスト]
(C)、(customer：顧客)、(E)、(employee：従業員)、(V)、(vendor：仕入先)、(O)、(other：その他)、(I)、(salesperson-internal：店舗内販売員)、(X)、(salesperson-external：外交販売員)、(N)、(contractor：請負者) "
1433,5,A,,Identifier Code,Char,0..1,,Originating document identifier code,gl-cor,0,Originating Document,TA01d_05,/CO12a/CO11a/CO10a/TA01d/TA01d_05,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Identifier Code,AccntnEntrs.EntryHedr.EntryDetl.OrgntnDoc.IdCod,発生元文書対象CVEコード,発生元文書の対象となるCVEのコード。
1434,5,A,,Identifier Tax Code,Char,0..1,,Originating document identifier tax code,gl-cor,0,Originating Document,TA01d_06,/CO12a/CO11a/CO10a/TA01d/TA01d_06,$.Accounting Entries.Entry Header.Entry Detail.Originating Document.Identifier Tax Code,AccntnEntrs.EntryHedr.EntryDetl.OrgntnDoc.IdTxCod,発生元文書対象CVE納税者コード,発生元文書の対象となるCVEの納税者コード。
1435,4,C,,Account,,0..*,,"Tuple: parent container for account numbers and identifiers. No entry is made here, but each detail line may have multiple accounts assigned to it for reporting in different GAAPs, offsetting accounts in Japan, passing along information to consolidation systems about local versus consolidating accounts, etc. For example, the account 4783HG-QOWI-192837-1000 may be expressed so:
/account/accountMainID 1000  
/account/accountMainDescription Cash  
/account/accountSub/accountSubID 4783HG  
/account/accountSub/accountSubDescription Department 
/account/accountSub/accountSubID QOWI  
/account/accountSub/accountSubDescription Branch  
/account/accountSub/accountSubID 192837  
/account/accountSub/accountSubDescription Division",gl-cor,0,Account,CO07a,/CO12a/CO11a/CO10a/CO07a,$.Accounting Entries.Entry Header.Entry Detail.Account,AccntnEntrs.EntryHedr.EntryDetl.Acnt,【科目識別子】,"勘定科目番号と識別子の親コンテナ。 ここには記入されないが、個々の明細行は、異なるGAAPでの報告や、日本の見返勘定や、連結勘定科目に対する個別情報の連結会計システムへの伝達などのための、複数の勘定科目を持ちうる。例えば、勘定科目4783HG-QOWI-192837-1000は、次のように表現されうる。
/account/accountMainID 1000
/account/accountMainDescription Cash
/account/accountSub/accountSubID 4783HG
/account/accountSub/accountSubDescription Department
/account/accountSub/accountSubID QOWI
/account/accountSub/accountSubDescription Branch
/account/accountSub/accountSubID 192837
/account/accountSub/accountSubDescription Division"
1436,5,A,PK,Account Number,Identifier,0..1,,"Main account - the code used to identify the accounting bucket the entry has been assigned to. Examples might be 1000 for Cash, 567GAAZ for Sales Expense or Z for tax payments. Identifiers such as department, branch, division, manager, or other modifiers are noted in the Subaccount area. Before needing to post, account is not necessary. Posting to the general ledger almost always requires an entry here.",gl-cor,0,Account,CO07a_01,/CO12a/CO11a/CO10a/CO07a/CO07a_01,$.Accounting Entries.Entry Header.Entry Detail.Account.Account Number,AccntnEntrs.EntryHedr.EntryDetl.Acnt.AcntNr,主勘定科目コード,"主勘定科目。仕訳が関連する会計バケットを特定するためのコード。例えば、現金を表す1000、販売費を表す567GAAZ、税を表すZ。
部門、支店、事業部、マネージャ、その他の識別子は、Subaccount領域に記述される。転記の必要がなければ、勘定科目は必要ではない。総勘定元帳に転記するにはほとんどの場合必要。"
1437,5,A,,Classification,Char,0..1,,"Account type - FASB Concepts 6 and similar international designs. When xbrlInfo is used to associate other XBRL reporting items, this field is more suited to representing existing systems (audit) than data interchange.",gl-cor,0,Account,CO07a_03,/CO12a/CO11a/CO10a/CO07a/CO07a_03,$.Accounting Entries.Entry Header.Entry Detail.Account.Classification,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Clssfc,主勘定科目区分,"主勘定科目の種別。FASB Concepts 6および、同様の国際的な様式。xbrlInfoが他のXBRL項目と関係付けられる場合、データ交換より現存システム(audit)を示すべき。
[設定値のリスト]
(asset：資産)、(liability：負債)、(equity：資本)、(income：収益)、(gain：利得)、(expense：費用)、(loss：損失)、(contr-to-equity：資本増加)、(distr-from-equity：資本減少)、(comprehensive-income：包括利益)、(other：その他) "
1438,5,A,,Classification Description,Text,0..1,,Free format description of the account classification,gl-cor,0,Account,CO07a_04,/CO12a/CO11a/CO10a/CO07a/CO07a_04,$.Accounting Entries.Entry Header.Entry Detail.Account.Classification Description,AccntnEntrs.EntryHedr.EntryDetl.Acnt.ClssfcDscr,主勘定科目区分説明,主勘定科目の区分の説明。
1439,5,A,,Parent Account,Char,0..1,,Roll up item from child natural account to parent natural account.,gl-cor,0,Account,CO07a_05,/CO12a/CO11a/CO10a/CO07a/CO07a_05,$.Accounting Entries.Entry Header.Entry Detail.Account.Parent Account,AccntnEntrs.EntryHedr.EntryDetl.Acnt.ParAcnt,親勘定科目コード,子勘定科目から親勘定科目に包み込む科目。
1440,5,A,,Type Description,Text,0..1,,Free format description of the account type,gl-cor,0,Account,CO07a_09,/CO12a/CO11a/CO10a/CO07a/CO07a_09,$.Accounting Entries.Entry Header.Entry Detail.Account.Type Description,AccntnEntrs.EntryHedr.EntryDetl.Acnt.TypDscr,科目種別説明,科目の種別の説明。
1441,5,C,,Accounting Method,,0..1,,Section for identifying the methods of accounting used by the entity for different reporting purposes,gl-cor,0,Accounting Method,BU07c,/CO12a/CO11a/CO10a/CO07a/BU07c,$.Accounting Entries.Entry Header.Entry Detail.Account.Accounting Method,AccntnEntrs.EntryHedr.EntryDetl.Acnt.AccntnMethd,【会計処理方法】,異なる報告目的に応じて事業体が使用する会計処理方法を識別するためのセクション。
1442,6,A,,Type,Name,0..1,,"For this entity, the method of accounting represented - from: accrual, cash, modified cash, modified accrual, encumbrance, special methods, hybrid methods, other",gl-cor,0,Accounting Method,BU07c_01,/CO12a/CO11a/CO10a/CO07a/BU07c_01,$.Accounting Entries.Entry Header.Entry Detail.Account.Accounting Method.Type,AccntnEntrs.EntryHedr.EntryDetl.Acnt.AccntnMethd.Typ,会計処理方法,"事業体の会計処理方法を表す。発生基準、現金基準、修正現金基準、修正発生基準、債務基準、特別な方法、混合方法、その他
[設定値のリスト]
(accrual：発生基準)、(cash：現金基準)、(modified cash：修正現金基準)、(modified accrual：修正発生基準)、(encumbrance：債務基準)、(special methods：特別な方法)、(hybrid methods：混合方法)、(other：その他)"
1443,6,A,,Description,Text,0..1,,Free format description of the accounting method,gl-cor,0,Accounting Method,BU07c_02,/CO12a/CO11a/CO10a/CO07a/BU07c_02,$.Accounting Entries.Entry Header.Entry Detail.Account.Accounting Method.Description,AccntnEntrs.EntryHedr.EntryDetl.Acnt.AccntnMethd.Dscr,会計処理方法説明,会計処理方法の説明。
1444,6,A,,Purpose,Name,0..1,,"For this entity, the reporting purpose represented - from book, tax, management, statutory, other",gl-cor,0,Accounting Method,BU07c_03,/CO12a/CO11a/CO10a/CO07a/BU07c_03,$.Accounting Entries.Entry Header.Entry Detail.Account.Accounting Method.Purpose,AccntnEntrs.EntryHedr.EntryDetl.Acnt.AccntnMethd.Purps,会計処理方法目的,"事業体の報告の目的を表す。帳簿、税、管理、スタチュトリ、その他から選択する。
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)"
1445,6,A,,Purpose Description,Text,0..1,,Free format description of the accounting method purpose,gl-cor,0,Accounting Method,BU07c_04,/CO12a/CO11a/CO10a/CO07a/BU07c_04,$.Accounting Entries.Entry Header.Entry Detail.Account.Accounting Method.Purpose Description,AccntnEntrs.EntryHedr.EntryDetl.Acnt.AccntnMethd.PurpsDscr,会計処理方法目的説明,会計処理方法の目的の説明。
1446,6,A,,Start Date,Date,0..1,,Accounting Method Start Date,gl-cor,0,Accounting Method,BU07c_05,/CO12a/CO11a/CO10a/CO07a/BU07c_05,$.Accounting Entries.Entry Header.Entry Detail.Account.Accounting Method.Start Date,AccntnEntrs.EntryHedr.EntryDetl.Acnt.AccntnMethd.StrtDt,会計処理方法開始日付,会計処理方法の開始日。
1447,6,A,,End Date,Date,0..1,,Accounting Method End Date,gl-cor,0,Accounting Method,BU07c_06,/CO12a/CO11a/CO10a/CO07a/BU07c_06,$.Accounting Entries.Entry Header.Entry Detail.Account.Accounting Method.End Date,AccntnEntrs.EntryHedr.EntryDetl.Acnt.AccntnMethd.EndDt,会計処理方法終了日付,会計処理方法の終了日。
1448,5,C,,Subaccount,,0..*,,Tuple to hold multiple accountSubIDs and Descriptions,gl-cor,0,Subaccount,CO06a,/CO12a/CO11a/CO10a/CO07a/CO06a,$.Accounting Entries.Entry Header.Entry Detail.Account.Subaccount,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Subccn,【サブ科目情報】,複数のaccountSubIDと説明文を含むタプル。
1449,6,A,PK,Code,Identifier,0..1,,"Where the primary account was placed in accountMainID, the code used for each profit center, division, gl-business unit, fund, program, branch, project, class, su-class or other modifier is placed here.",gl-cor,0,Subaccount,CO06a_01,/CO12a/CO11a/CO10a/CO07a/CO06a/CO06a_01,$.Accounting Entries.Entry Header.Entry Detail.Account.Subaccount.Code,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Subccn.Cd,サブ科目コード,主勘定科目をaccountMainIDに指定したときに、各プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子に使用されるコードはここに指定する。
1450,6,A,,Description,Text,0..1,,The description that accompanies accountSubID belongs here.,gl-cor,0,Subaccount,CO06a_02,/CO12a/CO11a/CO10a/CO07a/CO06a/CO06a_02,$.Accounting Entries.Entry Header.Entry Detail.Account.Subaccount.Description,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Subccn.Dscr,サブ科目説明,accountSubIDに関する説明。
1451,6,A,,Type,Char,0..1,,"Type of sub-account - profit center, division, gl-business unit, fund, program, branch, project, class, su-class or other modifier is placed here. For example:: Accountability center: gl-business unit: Class:Department: Project: Fund: Program:Job: Profit center: Branch: Setup class: Division: Unit",gl-cor,0,Subaccount,CO06a_03,/CO12a/CO11a/CO10a/CO07a/CO06a/CO06a_03,$.Accounting Entries.Entry Header.Entry Detail.Account.Subaccount.Type,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Subccn.Typ,サブ科目種別,小勘定科目の種別。プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子がここに配置される。 例えば、責任単位、事業単位、クラス、部、プロジェクト、基金、プログラム、ジョブ、プロフィットセンター、支店、セットアップクラス、部門、ユニット
1452,6,C,,Segment Parent Information,,0..*,,Tuple for showing the detail necessary to roll up from one segment (type of subaccount) to another.),gl-cor,0,Segment Parent Information,CO05a,/CO12a/CO11a/CO10a/CO07a/CO06a/CO05a,$.Accounting Entries.Entry Header.Entry Detail.Account.Subaccount.Segment Parent Information,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Subccn.SgParInfrmt,【親セグメント情報】,セグメント（小勘定科目の種別）間のロールアップ時に必要な詳細情報を示すタプル。
1453,7,A,,Parent Subaccount Code,Char,0..1,,Subaccount NUMBER this subaccount rolls up to - see also subaccount type it rolls up to.,gl-cor,0,Segment Parent Information,CO05a_01,/CO12a/CO11a/CO10a/CO07a/CO06a/CO05a/CO05a_01,$.Accounting Entries.Entry Header.Entry Detail.Account.Subaccount.Segment Parent Information.Parent Subaccount Code,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Subccn.SgParInfrmt.ParSubccnCod,親サブ科目コード,この小勘定科目のロールアップ先の小勘定科目の番号-ロールアップ先の小勘定科目の種別も参照。
1454,7,A,,Parent Subaccount Type,Char,0..1,,The describer of the segment this subaccount rolls up to.,gl-cor,0,Segment Parent Information,CO05a_02,/CO12a/CO11a/CO10a/CO07a/CO06a/CO05a/CO05a_02,$.Accounting Entries.Entry Header.Entry Detail.Account.Subaccount.Segment Parent Information.Parent Subaccount Type,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Subccn.SgParInfrmt.ParSubccnTyp,親サブ科目種別,この小勘定科目のロールアップ先のセグメントの説明。
1455,7,A,,Reporting Tree Identifier,Char,0..1,,Used for representing descriptions of reporting trees.,gl-cor,0,Segment Parent Information,CO05a_03,/CO12a/CO11a/CO10a/CO07a/CO06a/CO05a/CO05a_03,$.Accounting Entries.Entry Header.Entry Detail.Account.Subaccount.Segment Parent Information.Reporting Tree Identifier,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Subccn.SgParInfrmt.RprtTrId,報告系統識別子,報告系統の説明に使用される。
1456,7,A,,Parent Subaccount Percentage,Char,0..1,,"For partial allocations of amounts to different parents, the percentage of a child that will be allocated to a parent.",gl-cor,0,Segment Parent Information,CO05a_04,/CO12a/CO11a/CO10a/CO07a/CO06a/CO05a/CO05a_04,$.Accounting Entries.Entry Header.Entry Detail.Account.Subaccount.Segment Parent Information.Parent Subaccount Percentage,AccntnEntrs.EntryHedr.EntryDetl.Acnt.Subccn.SgParInfrmt.ParSubccnPerc,親サブ科目配分パーセンテージ,異なる親科目に配分する場合に、親科目に割り当てるパーセンテージ。
1457,4,C,,Multicurrency Amount,,0..*,,Section to provide additional information related to base currencies that differ from original currencies and related exchange rates - typically this will be used to regl-cord exchange rates and amounts in currencies and/or on dates other than those of the original transaction. This structure allows regl-cording of exchange rates using a third currency as a triangulation currency. This is often EUR but is not restricted to being so. This structure may be repeated as many times as necessary to regl-cord amounts in foreign currencies on the same or different dates.,gl-cor,0,Multicurrency Amount,MC03a,/CO12a/CO11a/CO10a/MC03a,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount,AccntnEntrs.EntryHedr.EntryDetl.MultcrAmt,【多通貨明細】,"原取引時の通貨と異なる、自国通貨と換算レートに関する追加情報のセクション。－現在および原取引時の、換算レートおよび金額の記録に使用される。
トライアンギュレーション通貨としての第三通貨の換算レートを記録できる。EURの場合が多いがそれに限らない。この構造は、同日または異なる日の外貨での金額を記録する必要がある限り、繰り返し指定可能。"
1458,5,A,,Date of Exchange Rate,Date,0..1,,Date of exchange rate (other than original transaction date) on which amount is expressed as amountRestatedAmount or amountTriangulationAmount,gl-cor,0,Multicurrency Amount,MC03a_01,/CO12a/CO11a/CO10a/MC03a/MC03a_01,$.Accounting Entries.Entry Header.Entry Detail.Multicurrency Amount.Date of Exchange Rate,AccntnEntrs.EntryHedr.EntryDetl.MultcrAmt.DtOfExchngRat,換算レート日付,（原取引の日付ではなく）、amountRestatedAmountまたはamountTriangulationAmountが示された換算レートの日付。
