sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
217,5,R,,cor:Entry Header Detail Account Identifier Subaccount,,0..*,,Class to hold multiple accountSubIDs and Descriptions,cor,cor:Detail_ Account Identifier,CO06a,/CO17a/CO16a/CO14a/CO09a/CO06a,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Account Identifier.cor:Detail_ Subaccount,CorcEnts.CornHedr.CornDetl.CordAcctIdnr.CordSubc,【補助勘定科目情報】,複数のaccountSubIDと説明文を含むクラス。,cor:entryHeaderDetailAccountIdentifierSubaccount,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailAccountIdentifier/cor:entryHeaderDetailAccountIdentifierSubaccount
219,4,C,,muc:Entry Header Detail Multicurrency,,0..*,,Class to provide additional information related to home currencies that differ from original currencies applied at the transaction detail (line) level and related exchange rates - typically this will be used to record exchange rates and amounts in currencies and/or on dates other than those of the original transaction. This class allows recording of exchange rates using a third currency as a triangulation currency. This is often EUR but is not restricted to being so. This class may be repeated as many times as necessary to record amounts in foreign currencies on the same or different dates.,muc,muc:Detail_ Multicurrency,MC02a,/CO17a/CO16a/CO14a/MC02a,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency,CorcEnts.CornHedr.CornDetl.MucdMult,【行多通貨明細】,"原取引時の通貨と異なる、自国通貨と換算レートに関する追加情報のクラス。－現在および原取引時の、換算レートおよび金額の記録に使用される。
トライアンギュレーション通貨としての第三通貨の換算レートを記録できる。EURの場合が多いがそれに限らない。この構造は、同日または異なる日の外貨での金額を記録する必要がある限り、繰り返し指定可能。",muc:entryHeaderDetailMulticurrency,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency
220,5,A,,muc:Entry Header Detail Multicurrency Exchange Rate Date,,0..1,,Date of exchange rate (other than original transaction date) on which amount is expressed as amountRestatedAmount or amountTriangulationAmount,muc,muc:Detail_ Multicurrency,MC02a_01,/CO17a/CO16a/CO14a/MC02a/MC02a_01,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Exchange Rate Date,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultExcgRatDat,換算レート日付,（原取引の日付ではなく）、amountRestatedAmountまたはamountTriangulationAmountが示された換算レートの日付。,muc:entryHeaderDetailMulticurrencyExchangeRateDate,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyExchangeRateDate
221,5,A,,muc:Entry Header Detail Multicurrency Foreign Currency Amount,,0..1,,The amount in the foreign currency identified by amountRestatedCurrency as of multicurrencyDetailExchangeRateDate.,muc,muc:Detail_ Multicurrency,MC02a_02,/CO17a/CO16a/CO14a/MC02a/MC02a_02,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Foreign Currency Amount,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultForgCurrAmnt,換算額,amountRestatedCurrencyで指定された外貨での、multicurrencyDetailExchangeRateDate時点の、換算額。,muc:entryHeaderDetailMulticurrencyForeignCurrencyAmount,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyForeignCurrencyAmount
222,5,A,,muc:Entry Header Detail Multicurrency Foreign Currency,,0..1,,The currency in which amountRestatedAmount is expressed. Recommended ISO 4217 coding.,muc,muc:Detail_ Multicurrency,MC02a_03,/CO17a/CO16a/CO14a/MC02a/MC02a_03,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Foreign Currency,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultForgCurr,換算通貨,amountRestatedAmountで使用される通貨。ISO4217コードを推奨。,muc:entryHeaderDetailMulticurrencyForeignCurrency,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyForeignCurrency
223,5,A,,muc:Entry Header Detail Multicurrency Exchange Rate,,0..1,,Exchange rate used to convert amountRestatedAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by foreign currency),muc,muc:Detail_ Multicurrency,MC02a_04,/CO17a/CO16a/CO14a/MC02a/MC02a_04,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Exchange Rate,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultExcgRat,換算レート,amountRestatedAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨を外貨通貨で割った値）,muc:entryHeaderDetailMulticurrencyExchangeRate,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyExchangeRate
224,5,A,,muc:Entry Header Detail Multicurrency Exchange Rate Source,,0..1,,"Source of Exchange Rate for restated amount - for example, Reuters, Bloomberg",muc,muc:Detail_ Multicurrency,MC02a_05,/CO17a/CO16a/CO14a/MC02a/MC02a_05,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Exchange Rate Source,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultExcgRatSorc,換算レート情報源,"外貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。",muc:entryHeaderDetailMulticurrencyExchangeRateSource,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyExchangeRateSource
225,5,A,,muc:Entry Header Detail Multicurrency Exchange Rate Type,,0..1,,"Type of Exchange Rate for restated amount - for example, spot rate, forward contract etc.",muc,muc:Detail_ Multicurrency,MC02a_06,/CO17a/CO16a/CO14a/MC02a/MC02a_06,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Exchange Rate Type,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultExcgRatType,換算レート種別,外貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。,muc:entryHeaderDetailMulticurrencyExchangeRateType,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyExchangeRateType
226,5,A,,muc:Entry Header Detail Multicurrency Triangulation Currency Amount,,0..1,,The amount in the triangulation currency identified by amountTriangulationCurrency as of multicurrencyDetailExchangeRateDate.,muc,muc:Detail_ Multicurrency,MC02a_07,/CO17a/CO16a/CO14a/MC02a/MC02a_07,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Triangulation Currency Amount,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultTrinCurrAmnt,トライアンギュレーション通貨換算額,amountTriangulationCurrencyで指定されたトライアンギュレーション通貨での、multicurrencyDetailExchangeRateDate時点の換算額。,muc:entryHeaderDetailMulticurrencyTriangulationCurrencyAmount,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyTriangulationCurrencyAmount
227,5,A,,muc:Entry Header Detail Multicurrency Triangulation Currency,,0..1,,The currency used for tringulation between amountRestatedCurrency and the home currency. Recommended ISO 4217 coding.,muc,muc:Detail_ Multicurrency,MC02a_08,/CO17a/CO16a/CO14a/MC02a/MC02a_08,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Triangulation Currency,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultTrinCurr,トライアンギュレーション通貨,amountRestatedCurrencyと自国通貨間のトライアンギュレーション取引で使用される通貨。ISO4217コードを推奨。,muc:entryHeaderDetailMulticurrencyTriangulationCurrency,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyTriangulationCurrency
228,5,A,,muc:Entry Header Detail Multicurrency Triangulation Exchange Rate,,0..1,,Exchange rate used to convert amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by triangulation currency),muc,muc:Detail_ Multicurrency,MC02a_09,/CO17a/CO16a/CO14a/MC02a/MC02a_09,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Triangulation Exchange Rate,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultTrinExcgRat,トライアンギュレーション通貨換算レート,amountTriangulationAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨をトライアンギュレーション通貨で割った値）,muc:entryHeaderDetailMulticurrencyTriangulationExchangeRate,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyTriangulationExchangeRate
229,5,A,,muc:Entry Header Detail Multicurrency Triangulation Exchange Rate Source,,0..1,,"Source of Exchange Rate for triangulation amount - for example, Reuters, Bloomberg",muc,muc:Detail_ Multicurrency,MC02a_10,/CO17a/CO16a/CO14a/MC02a/MC02a_10,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Triangulation Exchange Rate Source,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultTrinExcgRatSorc,トライアンギュレーション通貨換算レート情報源,"トライアンギュレーション通貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。",muc:entryHeaderDetailMulticurrencyTriangulationExchangeRateSource,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyTriangulationExchangeRateSource
230,5,A,,muc:Entry Header Detail Multicurrency Triangulation Exchange Rate Type,,0..1,,"Type of Exchange Rate for triangulation amount - for example, spot rate, forward contract etc.",muc,muc:Detail_ Multicurrency,MC02a_11,/CO17a/CO16a/CO14a/MC02a/MC02a_11,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Triangulation Exchange Rate Type,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultTrinExcgRatType,トライアンギュレーション通貨換算レート種別,トライアンギュレーション通貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。,muc:entryHeaderDetailMulticurrencyTriangulationExchangeRateType,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyTriangulationExchangeRateType
231,5,A,,muc:Entry Header Detail Multicurrency Cross Triangulation Exchange Rate,,0..1,,Exchange rate used to convert from amountRestatedAmount to amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as foreign currency divided by triangulation currency),muc,muc:Detail_ Multicurrency,MC02a_12,/CO17a/CO16a/CO14a/MC02a/MC02a_12,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Cross Triangulation Exchange Rate,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultCrosTrinExcgRat,換算通貨トライアンギュレーション通貨換算レート,amountRestatedAmountからamountTriangulationAmountへの、multicurrencyDetailExchangeRateDate時点の換算レート。（外貨通貨をトライアンギュレーション通貨で割った値）,muc:entryHeaderDetailMulticurrencyCrossTriangulationExchangeRate,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyCrossTriangulationExchangeRate
232,5,A,,muc:Entry Header Detail Multicurrency Cross Triangulation Exchange Rate Source,,0..1,,"Source of Exchange Rate for converting between foreign currency and triangulation currency - for example, Reuters, Bloomberg",muc,muc:Detail_ Multicurrency,MC02a_13,/CO17a/CO16a/CO14a/MC02a/MC02a_13,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Cross Triangulation Exchange Rate Source,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultCrosTrinExcgRatSorc,換算通貨トライアンギュレーション通貨換算レート情報源,"外貨通貨とトライアンギュレーション通貨の間の換算レートの情報源。たとえば、Reuters, Bloomberg。",muc:entryHeaderDetailMulticurrencyCrossTriangulationExchangeRateSource,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyCrossTriangulationExchangeRateSource
233,5,A,,muc:Entry Header Detail Multicurrency Cross Triangulation Exchange Rate Type,,0..1,,"Type of Exchange Rate for converting between foreign currency and triangulation currency - for example, spot rate, forward contract etc.",muc,muc:Detail_ Multicurrency,MC02a_14,/CO17a/CO16a/CO14a/MC02a/MC02a_14,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Cross Triangulation Exchange Rate Type,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultCrosTrinExcgRatType,換算通貨トライアンギュレーション通貨換算レート種別,外貨通貨とトライアンギュレーション通貨の間の換算レートの種別。たとえば、スポット・レート、先物など。,muc:entryHeaderDetailMulticurrencyCrossTriangulationExchangeRateType,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyCrossTriangulationExchangeRateType
234,5,A,,muc:Entry Header Detail Multicurrency Comment,,0..1,,Comment describing the enclosing multicurrencyDetail class's contents. May include reason for recording additional exchange rates other than that used at the time of the original transaction.,muc,muc:Detail_ Multicurrency,MC02a_15,/CO17a/CO16a/CO14a/MC02a/MC02a_15,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.muc:Detail_ Multicurrency.muc:Entry Detail Multicurrency Comment,CorcEnts.CornHedr.CornDetl.MucdMult.MucnDetlMultComm,多通貨明細コメント,multicurrencyDetailの内容のコメント。原取引時以外の、追加の換算レートを記録する理由などを記述。,muc:entryHeaderDetailMulticurrencyComment,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/muc:entryHeaderDetailMulticurrency/muc:entryHeaderDetailMulticurrencyComment
235,4,C,,cor:Entry Header Detail Identifier Reference,,0..*,,"Identification for customer, vendor, or employee applied at the transaction detail (line) level.",cor,cor:Detail_ Identifier Reference,CO03a,/CO17a/CO16a/CO14a/CO03a,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Identifier Reference,CorcEnts.CornHedr.CornDetl.CordIdnrRefr,【行CVE情報】,顧客、仕入先、従業員のための識別子。,cor:entryHeaderDetailIdentifierReference,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailIdentifierReference
236,5,A,PK,cor:Entry Header Detail Identifier Reference Type,,0..1,,"Entity type (enumerated): C, customer, E, employee, V, vendor, O, other, I, salesperson-internal, X, salesperson-external, N, contractor.",cor,cor:Detail_ Identifier Reference,CO03a_01,/CO17a/CO16a/CO14a/CO03a/CO03a_01,$.cor:Accounting Entries.cor:Entry_ Header.cor:Entry_ Detail.cor:Detail_ Identifier Reference.cor:Entry Detail Identifier Reference Type,CorcEnts.CornHedr.CornDetl.CordIdnrRefr.CornDetlIdnrRefrType,CVE種別,"実体の種別。 [設定値のリスト] (C)、(customer：顧客)、(E)、(employee：従業員)、(V)、(vendor：仕入先)、(O)、(other：その他)、(I)、(salesperson-internal：店舗内販売員)、(X)、(salesperson-external：外交販売員)、(N)、(contractor：請負者)",cor:entryHeaderDetailIdentifierReferenceType,/cor:accountingEntries/cor:entryHeader/cor:entryHeaderDetail/cor:entryHeaderDetailIdentifierReference/cor:entryHeaderDetailIdentifierReferenceType
