sequence,level,property_type,identifier,class_term,property_term,representation_term,associated_class,multiplicity,definition,module,element,label_local,definition_local,id
580,2,Attribute,,cor:Entry_ Header,usk:Frequency Unit,String,,0..1,"For standard or recurring journals, how often entry may be made: every frequencyInterval frequencyUnit, such as every 7 (interval) days (unit) or every 1 (interval) quarter (unit). This field represents the unit.",cor,usk:frequencyUnit,頻度単位,通常または反復仕訳において、仕訳が記入される頻度。frequencyInterval、frequencyUnitごと、たとえば7(interval)日(unit)ごと、1(interval)四半期(unit)ごとなどにおける、unitを示す。,CO16_UK03_32
581,2,Attribute,,cor:Entry_ Header,usk:Repetitions Remaining,Integer,,0..1,Number of times that the recurring entry will repeat,cor,usk:repetitionsRemaining,反復残回数,反復仕訳の繰り返し予定数。,CO16_UK03_33
582,2,Attribute,,cor:Entry_ Header,usk:Next Date Repeat,Date Time,,0..1,Date next repeated or standard posted,cor,usk:nextDateRepeat,次回反復日付,次回の反復あるいは通常の転記日。,CO16_UK03_34
583,2,Attribute,,cor:Entry_ Header,usk:Last Date Repeat,Date Time,,0..1,Date last repeated or standard posted,cor,usk:lastDateRepeat,前回反復日付,前回の反復あるいは通常の転記日。,CO16_UK03_35
584,2,Attribute,,cor:Entry_ Header,usk:End Date of Repeating Entry,Date Time,,0..1,"For standard or recurring journals, stop date/time for repetitive entry.",cor,usk:endDateOfRepeatingEntry,反復仕訳終了日付,通常仕訳または反復仕訳のための、反復入力の終了日付/時刻。,CO16_UK03_36
585,2,Attribute,,cor:Entry_ Header,usk:Reverse,Boolean,,0..1,Should entry be reversed?,cor,usk:reverse,反対仕訳要否,仕訳が取り消されるべきか。,CO16_UK03_37
586,2,Attribute,,cor:Entry_ Header,usk:Reversing Date,Date Time,,0..1,Date this entry should be reversed,cor,usk:reversingDate,反対仕訳日付,この仕訳が取り消されるべき日付。,CO16_UK03_38
587,2,Composition,,cor:Entry_ Header,,,cor:Entry_ Detail,0..*,Parent for entry detail,cor,cor:entryDetail,【仕訳明細】,仕訳明細の親タグ。,CO16_CO03_39
182,1,Class,,cor:Parent Subaccount,,,,0..*,Class for showing the detail necessary to roll up from one segment (type of subaccount) to another.,cor,cor:parentSubaccount,【親補助勘定科目情報】,あるセグメント（補助勘定の種別）から別のセグメントへ集約（ロールアップ）するために必要な詳細を表すクラス。,CO07
183,2,Attribute,PK,cor:Parent Subaccount,cor:Parent Subaccount Code,String,,0..1,Subaccount NUMBER this subaccount rolls up to - see also subaccount type it rolls up to.,cor,cor:parentSubaccountCode,親補助勘定科目コード,この小勘定科目のロールアップ先の小勘定科目の番号-ロールアップ先の小勘定科目の種別も参照。,CO07_01
184,2,Attribute,,cor:Parent Subaccount,cor:Parent Subaccount Type,String,,0..1,The describer of the segment this subaccount rolls up to.,cor,cor:parentSubaccountType,親補助勘定科目種別,この小勘定科目のロールアップ先のセグメントの説明。,CO07_02
185,2,Attribute,,cor:Parent Subaccount,cor:Parent Subaccount Reporting Tree ID,String,,0..1,Used for representing descriptions of reporting trees.,cor,cor:parentSubaccountReportingTreeId,親補助勘定レポーティングツリーID,レポーティングツリーの階層構造における親ノードを識別するために用いられる識別子。,CO07_03
186,2,Attribute,,cor:Parent Subaccount,cor:Parent Subaccount Percentage,Pure,,0..1,"For partial allocations of amounts to different parents, the percentage of a child that will be allocated to a parent.",cor,cor:parentSubaccountPercentage,親補助勘定科目配分パーセンテージ,異なる親科目に配分する場合に、親科目に割り当てるパーセンテージ。,CO07_04
146,1,Class,,cor:Party,,,,0..*,Class for the party,cor,cor:party,,,CO04
147,2,Attribute,PK,cor:Party,cor:Party ID,String,,0..1,ID Number of the party,cor,cor:partyId,,,CO04_01
148,2,Attribute,,cor:Party,cor:Party Name,String,,0..1,Name of the party,cor,cor:partyName,,,CO04_02
149,2,Attribute,,cor:Party,cor:Party Business Description,String,,0..1,Description of the nature of the business of the party.,cor,cor:partyBusinessDescription,業種説明,事業体の事業の種類についての説明。,CO04_03
150,2,Reference Association,,cor:Party,cor:Party,,cor:Authority Registered Identifier,0..*,Class which contains various identifiers for the party.,cor,cor:partyAuthorityRegisteredIdentifier,【事業体識別子】,組織に関する様々な識別子を含むクラス。,CO04_04
151,2,Composition,,cor:Party,bus:Party,,bus:Phone,0..*,Primary phone number of the party.,cor,bus:partyPhone,【事業体電話番号】,事業体の主要電話番号情報。,CO04_BU16_05
152,2,Composition,,cor:Party,bus:Party,,bus:Fax,0..*,Class for holding company fax information.,cor,bus:partyFax,【事業体FAX番号】,事業体のFAX番号情報のクラス。,CO04_BU16_06
153,2,Composition,,cor:Party,bus:Party,,bus:Email,0..*,Class for holding company email information.,cor,bus:partyEmail,【事業体Eメールアドレス】,事業体のEメールアドレス情報のクラス。,CO04_BU16_07
154,2,Composition,,cor:Party,bus:Party,,bus:Address,0..*,Address class for the party,cor,bus:partyAddress,【住所】,報告事業体の住所クラス。,CO04_BU16_08
155,2,Composition,,cor:Party,bus:Party,,bus:Web Site,0..*,Primary web site of the party.,cor,bus:partyWebSite,【事業体Webサイト】,事業体の代表ウェブサイト。,CO04_BU16_09
156,2,Composition,,cor:Party,bus:Party,,bus:Contact,0..*,Information about contacts.,cor,bus:partyContact,【担当者情報】,担当者に関する情報。,CO04_BU16_10
177,1,Class,,cor:Subaccount,,,,0..*,Class to hold multiple accountSubIDs and Descriptions,cor,cor:subaccount,【補助勘定科目情報】,複数のaccountSubIDと説明文を含むクラス。,CO06
178,2,Attribute,PK,cor:Subaccount,cor:Subaccount ID,String,,0..1,"Where the primary account was placed in accountMainID, the code used for each profit center, division, business unit, fund, program, branch, project, class, su-class or other modifier is placed here.",cor,cor:subaccountId,補助勘定科目コード,主勘定科目をaccountMainIDに指定したときに、各プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子に使用されるコードはここに指定する。,CO06_01
179,2,Attribute,,cor:Subaccount,cor:Subaccount Description,String,,0..1,The description that accompanies accountSubID belongs here.,cor,cor:subaccountDescription,補助勘定科目説明,accountSubIDに関する説明。,CO06_02
180,2,Attribute,,cor:Subaccount,cor:Type,Token,,0..1,"Type of sub-account - profit center, division, business unit, fund, program, branch, project, class, su-class or other modifier is placed here. For example:: Accountability center: Business unit: Class:Department: Project: Fund: Program:Job: Profit center: Branch: Setup class: Division: Unit",cor,cor:type,補助勘定科目種別,小勘定科目の種別。プロフィットセンタ、事業部、事業体、基金、プログラム、支店、プロジェクト、クラス、su-クラス又は他の修飾子がここに配置される。 例えば、責任単位、事業単位、クラス、部、プロジェクト、基金、プログラム、ジョブ、プロフィットセンター、支店、セットアップクラス、部門、ユニット,CO06_03
181,2,Reference Association,,cor:Subaccount,,,cor:Parent Subaccount,0..1,Reference to the ID of the parent subaccount.,cor,cor:parentSubaccount,親補助勘定科目コード,,CO06_04
358,1,Class,,ehm:Detail_ Serial or Lot,,,,0..*,"Class for holding information about serial numbers or lots (batches) applied at the transaction detail (line) level. As a class, this permits multiple serial numbers or multiple lot number batches within a single gl-cor:measurable class.",ehm,ehm:detailSerialOrLot,【行シリアル番号・ロット情報】,シリアル番号やロット（バッチ）に関する情報を保持するクラス。単一の構造内に複数のシリアル番号やロット情報を保持可能。,EH02
360,2,Attribute,PK,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Code,Token,,0..1,"Is this item tracked by serial numbers or lot numbers? A serial number is usually a unique number assigned to a single; a lot or batch number is provided when a batch of items is fungible but must be differentiated from similar items from other batches. Enumerated indicator for serial or lot items. Enumeration are: serial, lot, other, neither. If not included within the class, neither is assumed.",ehm,ehm:detailSerialOrLotCode,シリアル・ロット識別コード,この項目はシリアル番号またはロット番号で管理されているか？シリアル番号は一意に付番されたもので、ロット番号は同一バッチの区別を目的に使用される。,EH02_01
361,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Description,String,,0..1,Free format description associated with gl-ehm:serialLotCode to provide specialization and especially to provide clarification for the enumerated value of other in serialLotCode. Examples might be “batch” or “group”.,ehm,ehm:detailSerialOrLotDescription,シリアル・ロットの説明,gl-ehm:serialLotCode の「その他」の値のための自由記述の説明（例：バッチ、グループなど）。,EH02_02
362,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Serial or Lot Number,String,,0..1,The holder for that actual serial number or lot (batch) number/code assigned to an item or a batch of items.,ehm,ehm:detailSerialOrLotNumber,シリアル番号・ロット番号,対象アイテムやロットに割り当てられた実際の番号／コードを保持する。,EH02_03
363,2,Attribute,,ehm:Detail_ Serial or Lot,ehm:Detail_ Next Serial or Lot Number,String,,0..1,"A field for holding the next expected serial or lot number to be given to future assignments, or for chaining between already assigned items.",ehm,ehm:detailNextSerialOrLotNumber,次のシリアル・ロット番号,今後割り当て予定の次のシリアル／ロット番号や、既に割り当てられたアイテムの連結に使用。,EH02_04
