sequence,level,property_type,identifier,class_term,property_term,representation_term,associated_class,multiplicity,definition,module,element,label_local,definition_local,id
169,2,Attribute,,cor:Entity_ Party,bus:Default Accounting Method Purpose,Token,,0..1,"If not stated explicitly at the line level, the default reporting purpose - from book, tax, management, statutory, other",cor,bus:defaultAccountingMethodPurpose,既定会計処理方法目的,"明細レベルで明確に指定しない場合の、既定の報告目的を表す。帳簿、税、管理、スタチュトリ、その他から選択する。
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)",CO05_BU17_11
170,2,Attribute,,cor:Entity_ Party,bus:Default Accounting Method Purpose Description,String,,0..1,Free format description of the default accounting method purpose,cor,bus:defaultAccountingMethodPurposeDescription,既定会計処理方法目的説明,既定の会計処理方法目的の説明。,CO05_BU17_12
171,2,Attribute,,cor:Entity_ Party,bus:Fiscal Year Start,Date,,0..1,"Start of fiscal year. Where appropriate, corporate year period representation permits non-365 or 366 day years (more appropriate for internal sharing than data from external sources), In Europe, some jurisdictions allow 2 year minus 1 day fiscal years.",cor,bus:fiscalYearStart,会計年度開始日付,会計年度の開始日。妥当であれば、企業の会計年度表示において、366日や365日でない年も許可する（外部ソースからのデータより内部共有のための方が適している）。ヨーロッパでは、2年マイナス1日の会計年度を許可するところもある。,CO05_BU17_13
172,2,Attribute,,cor:Entity_ Party,bus:Fiscal Year End,Date,,0..1,"End of fiscal year. Where appropriate, corporate year period representation permits non-365 or 366 day years (more appropriate for internal sharing than data from external sources), In Europe, some jurisdictions allow 2 year minus 1 day fiscal years.",cor,bus:fiscalYearEnd,会計年度終了日付,会計年度の終了日。妥当であれば、企業の会計年度表示において、366日や365日でない年も許可する（外部ソースからのデータより内部共有のための方が適している）。ヨーロッパでは、2年マイナス1日の会計年度を許可するところもある。,CO05_BU17_14
162,2,Reference Association,,cor:Entity_ Party,,,cor:Authority Registered Identifier,0..*,Class which contains various identifiers for theparty.,cor,cor:authorityRegisteredIdentifier,【事業体識別子】,組織に関する様々な識別子を含むクラス。,CO05_04
163,2,Composition,,cor:Entity_ Party,,,bus:Phone,0..*,Primary phone number of the party.,cor,bus:phone,【事業体電話番号】,事業体の主要電話番号情報。,CO05_BU17_05
164,2,Composition,,cor:Entity_ Party,,,bus:Fax,0..*,Class for holding company fax information.,cor,bus:fax,【事業体FAX番号】,事業体のFAX番号情報のクラス。,CO05_BU17_06
165,2,Composition,,cor:Entity_ Party,,,bus:Email,0..*,Class for holding company email information.,cor,bus:email,【事業体Eメールアドレス】,事業体のEメールアドレス情報のクラス。,CO05_BU17_07
166,2,Composition,,cor:Entity_ Party,,,bus:Address,0..*,Address class for the party,cor,bus:address,【住所】,報告事業体の住所クラス。,CO05_BU17_08
167,2,Composition,,cor:Entity_ Party,,,bus:Web Site,0..*,Primary web site of the party.,cor,bus:webSite,【事業体Webサイト】,事業体の代表ウェブサイト。,CO05_BU17_09
168,2,Composition,,cor:Entity_ Party,,,bus:Contact,0..*,Information about contacts.,cor,bus:contact,【担当者情報】,担当者に関する情報。,CO05_BU17_10
173,2,Composition,,cor:Entity_ Party,,,bus:Accounting Method,0..*,Class for identifying the methods of accounting used by the entity for different reporting purposes,cor,bus:accountingMethod,【会計処理方法】,異なる報告目的に応じて事業体が使用する会計処理方法を識別するためのクラス。,CO05_BU17_15
174,2,Composition,,cor:Entity_ Party,,,bus:Accountant,0..*,Information about the relevant external accountant,cor,bus:accountant,【会計事務所情報】,関連する外部会計事務所に関する情報。,CO05_BU17_16
175,2,Composition,,cor:Entity_ Party,,,bus:Reporting Calendar,0..*,A tool to collect the periods used to summarise results from transactions.,cor,bus:reportingCalendar,【報告カレンダー】,取引の結果をまとめるための期間を集めるもの。,CO05_BU17_17
483,1,Class,,cor:Entry_ Detail,,,,0..*,Parent for entry detail,cor,cor:entryDetail,【仕訳明細】,仕訳明細の親タグ。,CO14
485,2,Attribute,PK,cor:Entry_ Detail,cor:Line Number Counter,Decimal,,0..1,Unique reference for the line - a numeric counter,cor,cor:lineNumberCounter,明細行番号カウンタ,明細行の一意なリファレンス　　カウンタ,CO14_01
486,2,Attribute,,cor:Entry_ Detail,cor:Line Number,String,,0..1,Identifier for a particular entry detail,cor,cor:lineNumber,明細行番号,仕訳明細の識別子。,CO14_02
487,2,Attribute,,cor:Entry_ Detail,cor:Posting Date,Date Time,,0..1,"At the detail level, this represents the accounting significance date. No matter what date the document is received, entered, or posted, this signifies the accounting date of the entry. If you want to see the financial results for March 5, 2002 and this entry is given that date, the entry will be part of the results for March 5, 2002. This is different from the postedDate found at the entryHeader level. If you want the accounting significance to be a particular date, it goes here. A single entry could represent multiple dates, but would only be posted on one date.",cor,cor:postingDate,転記日付,明細レベルで、会計上意義のある日付を示す。ドキュメントの受領、入力、転記の日付に関わらず、仕訳が会計処理された日付を示す。2002.03.05の財務結果を見たいときに、ここにその日付がある場合は、この明細は2002.03.05の結果の一部である。これは、entryHeaderにあるpostedDateとは異なる。特定の日付を会計上意義のある日付にしたいなら、ここに記述する。ひとつの仕訳が複数の日付をあらわせるが、ひとつの日でのみ転記される。,CO14_03
488,2,Attribute,,cor:Entry_ Detail,bus:Memo Line,Boolean,,0..1,A boolean like entry that indicates whether an entryDetail line has been provided solely to provide additional details and that tools should not consider the amount in postings.,cor,bus:memoLine,メモ行フラグ,明細行が単に追加の詳細を与えるものであり、転記金額に含めるべきでないことを示すブール値。,CO14_BU30_04
489,2,Attribute,,cor:Entry_ Detail,cor:Document Type,Token,,0..1,"An enumerated field describing the original source document, with check, debit-memo, credit-memo, finance-charge, invoice, order-customer, order-vendor, payment-other, reminder, tegata, voucher, shipment, receipt, manual-adjustment, other.",cor,cor:documentType,元文書種別,"小切手、借方メモ、貸方メモ、財務費用、顧客への請求書、顧客オーダー、仕入先オーダー、その他支払い、督促状、手形、ベンダからの請求書、出荷票、受領票、手修正、その他の列挙値による、元文書の説明。[設定値のリスト] (check：小切手)、(debit-memo：借方メモ)、(credit-memo：貸方メモ)、(finance-charge：財務費用)、(invoice：顧客への請求書)、(order-customer：顧客オーダ)、(order-vendor：仕入先オーダ)、(payment-other：その他支払い)、(reminder：督促状)、(tegata：手形)、(voucher：ベンダからの請求書)、(shipment：出荷票)、(receipt：受領票)、(manual-adjustment：手修正)、(other：その他)",CO14_CO30_05
490,2,Attribute,,cor:Entry_ Detail,cor:Document Type Description,String,,0..1,Free format description of the document type,cor,cor:documentTypeDescription,元文書種別説明,元文書の種別の説明。,CO14_CO30_06
491,2,Attribute,,cor:Entry_ Detail,cor:Document Number,String,,0..1,"Invoice, check, voucher, or other source document identifier",cor,cor:documentNumber,元文書番号,請求書、小切手、証憑、その他の元文書の識別子。,CO14_CO30_07
492,2,Attribute,,cor:Entry_ Detail,cor:Apply To Number,String,,0..1,"Document number of primary invoice number, used to offset payments, debits and credits; for an invoice, usually the same as the documentNumber. When calculating open balance on an invoice, or open amount on payments in advance or not fully applied, this permits calculation of the open item.",cor,cor:applyToNumber,適用先番号,"支払、借方、貸方の相殺に使用される、一次請求書の文書番号。請求書では通常documentNumberと等しい。
未決済の請求書残高や、未決済の支払金額の計算時に、利用できる。",CO14_CO30_08
493,2,Attribute,,cor:Entry_ Detail,cor:Document Reference,String,,0..1,Internal reference for the document above; number assigned internally to track the document,cor,cor:documentReference,元文書参照情報,上の文書のための内部参照情報。文書を追跡するために内部的に割り当てた番号。,CO14_CO30_09
494,2,Attribute,,cor:Entry_ Detail,cor:Document Date,Date Time,,0..1,"Date (and less likely in the paper world but possible in the e-world, time) on actual document (invoice, voucher, check date). Other dates control posting information.",cor,cor:documentDate,元文書日付,実際の文書（請求書、証憑、小切手）の日付（および、紙の世界ではありそうにないが、電子的には時刻）。 転記の情報は別の日付で管理する。,CO14_CO30_10
495,2,Attribute,,cor:Entry_ Detail,bus:Received Date,Date Time,,0..1,Date/time document was noted as received (if necessary). Represents actual date received. Posting dates are maintained separately.,cor,bus:receivedDate,元文書受領日付,（必要であれば）文書の受領が記録された日付/時刻。実際に受領された日付をあらわす。転記日付は別に管理される。,CO14_BU30_11
496,2,Attribute,,cor:Entry_ Detail,bus:Document Location,String,,0..1,"Document location as URI, file name or other reference. Alternatively, text of document can be placed here.",cor,bus:documentLocation,元文書格納場所,文書の格納場所である、URI、ファイル名またはその他の参照情報。代わりに、文書のテキストも記述可能。,CO14_BU30_12
