JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
1148,3.0,,1.0,,,,,,,,,,,12,Momiji Department Store,sub-account,,,,,,,,,,,,,,,,,,,
1148,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1148,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1148,4.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,1088296.0,0.0,O,-,10D100100,Gross sales,,,,1088296.0,98936.0,S10,Standard 10%,,,,,,
1148,4.0,,1.0,,,,,,,,,,,13,"Abe Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1148,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1148,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1148,5.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,2070096.0,0.0,O,-,10D100100,Gross sales,,,,2070096.0,188190.0,S10,Standard 10%,,,,,,
1148,5.0,,1.0,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1148,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1148,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1148,6.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,666376.0,0.0,O,-,10D100100,Gross sales,,,,666376.0,60579.0,S10,Standard 10%,,,,,,
1148,6.0,,1.0,,,,,,,,,,,10,Aim Trading LLC,sub-account,,,,,,,,,,,,,,,,,,,
1148,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1148,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1148,7.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,919640.0,0.0,O,-,10D100100,Gross sales,,,,919640.0,83603.0,S10,Standard 10%,,,,,,
1148,7.0,,1.0,,,,,,,,,,,26,"Sasaki Sales Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1148,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1148,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1148,8.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,914454.0,0.0,O,-,10D100100,Gross sales,,,,914454.0,83132.0,S10,Standard 10%,,,,,,
1148,8.0,,1.0,,,,,,,,,,,30,"YAG Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1148,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1148,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1148,9.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,544580.0,0.0,O,-,10D100100,Gross sales,,,,544580.0,49507.0,S10,Standard 10%,,,,,,
1148,9.0,,1.0,,,,,,,,,,,24,"Hatakeyama Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1148,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1148,9.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1149,,,,,,112,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1149,1.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,1018045.0,0.0,O,-,10D100100,Gross sales,,,,1018045.0,92549.0,S10,Standard 10%,,,,,,
1149,1.0,,1.0,,,,,,,,,,,6,"Entry Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1149,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1149,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1149,2.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,1120992.0,0.0,O,-,10D100100,Gross sales,,,,1120992.0,101908.0,S10,Standard 10%,,,,,,
1149,2.0,,1.0,,,,,,,,,,,7,"Comprehensive Management Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1149,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1149,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1149,3.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,5817092.0,0.0,O,-,10D100100,Gross sales,,,,5817092.0,528826.0,S10,Standard 10%,,,,,,
1149,3.0,,1.0,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1149,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1149,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1149,4.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,1108960.0,0.0,O,-,10D100100,Gross sales,,,,1108960.0,100814.0,S10,Standard 10%,,,,,,
1149,4.0,,1.0,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1149,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1149,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1149,5.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,2661680.0,0.0,O,-,10D100100,Gross sales,,,,2661680.0,241970.0,S10,Standard 10%,,,,,,
1149,5.0,,1.0,,,,,,,,,,,21,Takada LLC,sub-account,,,,,,,,,,,,,,,,,,,
1149,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1149,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1149,6.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,1695610.0,0.0,O,-,10D100100,Gross sales,,,,1695610.0,154146.0,S10,Standard 10%,,,,,,
1149,6.0,,1.0,,,,,,,,,,,27,"Iwashita Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1149,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1149,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1150,,,,,,113,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1150,1.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,673120.0,0.0,O,-,10D100100,Gross sales,,,,673120.0,61192.0,S10,Standard 10%,,,,,,
1150,1.0,,1.0,,,,,,,,,,,9,"Takahashi Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1150,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1150,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1150,2.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,1128590.0,0.0,O,-,10D100100,Gross sales,,,,1128590.0,102599.0,S10,Standard 10%,,,,,,
1150,2.0,,1.0,,,,,,,,,,,20,"Kujou Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1150,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1150,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1150,3.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,710064.0,0.0,O,-,10D100100,Gross sales,,,,710064.0,64551.0,S10,Standard 10%,,,,,,
1150,3.0,,1.0,,,,,,,,,,,8,"Tower Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1150,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1150,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1150,4.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,2583057.0,0.0,O,-,10D100100,Gross sales,,,,2583057.0,234823.0,S10,Standard 10%,,,,,,
1150,4.0,,1.0,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1150,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1150,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1150,5.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,6477499.0,0.0,O,-,10D100100,Gross sales,,,,6477499.0,588863.0,S10,Standard 10%,,,,,,
1150,5.0,,1.0,,,,,,,,,,,28,Kameda Department Store,sub-account,,,,,,,,,,,,,,,,,,,
1150,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1150,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1150,6.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,698808.0,0.0,O,-,10D100100,Gross sales,,,,698808.0,63528.0,S10,Standard 10%,,,,,,
1150,6.0,,1.0,,,,,,,,,,,4,Mark Market,sub-account,,,,,,,,,,,,,,,,,,,
1150,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1150,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1150,7.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,558315.0,0.0,O,-,10D100100,Gross sales,,,,558315.0,50755.0,S10,Standard 10%,,,,,,
1150,7.0,,1.0,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1150,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1150,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1150,8.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,659000.0,0.0,O,-,10D100100,Gross sales,,,,659000.0,59909.0,S10,Standard 10%,,,,,,
1150,8.0,,1.0,,,,,,,,,,,23,"Kamata Shoten Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1150,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1150,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1151,,,,,,114,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1151,1.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,1096420.0,0.0,O,-,10D100100,Gross sales,,,,1096420.0,99674.0,S10,Standard 10%,,,,,,
1151,1.0,,1.0,,,,,,,,,,,1,"Goketsu Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1151,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1151,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department
1151,2.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,747840.0,0.0,O,-,10D100100,Gross sales,,,,747840.0,67985.0,S10,Standard 10%,,,,,,
1151,2.0,,1.0,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1151,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1151,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department
1151,3.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,554400.0,0.0,O,-,10D100100,Gross sales,,,,554400.0,50400.0,S10,Standard 10%,,,,,,
1151,3.0,,1.0,,,,,,,,,,,29,"Chiyo Service Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1151,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1151,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department
1151,4.0,,,,,,,,,,Sales for the period from August 1th to August 31th,10A100090,Accounts receivable - trade,,,,746944.0,0.0,O,-,10D100100,Gross sales,,,,746944.0,67904.0,S10,Standard 10%,,,,,,
1151,4.0,,1.0,,,,,,,,,,,22,"Watanabe Industries Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1151,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1151,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department
1152,,,,,,115,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1152,1.0,,,,,,,,,,August 31th Slip No. 294 Mark Market,10A100020,Cash and deposits,,,,1314558.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,1314558.0,0.0,O,-,,,,,,
1152,1.0,,1.0,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,,
1152,1.0,,,,1.0,,,,,,,,,,,,,,,,,,4,Mark Market,sub-account,,,,,,,,,,
1152,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1152,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1152,2.0,,,,,,,,,,August 31th Slip No. 294 Mark Market,10E200690,Commission expenses,,,,840.0,76.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,840.0,0.0,O,-,,,,,,
1152,2.0,,,,1.0,,,,,,,,,,,,,,,,,,4,Mark Market,sub-account,,,,,,,,,,
1152,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1152,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1153,,,,,,116,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1153,1.0,,,,,,,,,,"August 31th Slip No. 295 ABC Co., Ltd.",10A100020,Cash and deposits,,,,1398037.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,1398037.0,0.0,O,-,,,,,,
1153,1.0,,1.0,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,,,,,,,,,,
1153,1.0,,,,1.0,,,,,,,,,,,,,,,,,,5,"ABC Co., Ltd.",sub-account,,,,,,,,,,
1153,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1153,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1153,2.0,,,,,,,,,,"August 31th Slip No. 295 ABC Co., Ltd.",10E200690,Commission expenses,,,,840.0,76.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,840.0,0.0,O,-,,,,,,
1153,2.0,,,,1.0,,,,,,,,,,,,,,,,,,5,"ABC Co., Ltd.",sub-account,,,,,,,,,,
1153,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1153,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1153,3.0,,,,,,,,,,Lease Payments,10E200730,Rent expenses on land and buildings,,,,84000.0,7636.0,S10,Standard 10%,10A100020,Cash and deposits,,,,84000.0,0.0,O,-,,,,,,
1153,3.0,,,,1.0,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
1153,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1153,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1154,,,,,,117,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1154,1.0,,,,,,,,,,August 31th Slip No. 296 Momiji Department Store,10A100060,Notes receivable - trade,,,,10229420.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,10229420.0,0.0,O,-,,,,,,
1154,1.0,,,,1.0,,,,,,,,,,,,,,,,,,12,Momiji Department Store,sub-account,,,,,,,,,,
1154,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1154,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1155,,,,,,118,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1155,1.0,,,,,,,,,,"August 31th Slip No. 297 Hatakeyama Trading Co., Ltd.",10A100020,Cash and deposits,,,,394697.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,394697.0,0.0,O,-,,,,,,
1155,1.0,,1.0,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
1155,1.0,,,,1.0,,,,,,,,,,,,,,,,,,24,"Hatakeyama Trading Co., Ltd.",sub-account,,,,,,,,,,
1155,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1155,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1155,2.0,,,,,,,,,,"August 31th Slip No. 297 Hatakeyama Trading Co., Ltd.",10E200690,Commission expenses,,,,630.0,57.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,630.0,0.0,O,-,,,,,,
1155,2.0,,,,1.0,,,,,,,,,,,,,,,,,,24,"Hatakeyama Trading Co., Ltd.",sub-account,,,,,,,,,,
1155,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1155,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1156,,,,,,119,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1156,1.0,,,,,,,,,,"August 31th Slip No. 298 Chiyo Service Co., Ltd.",10A100020,Cash and deposits,,,,1011591.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,1011591.0,0.0,O,-,,,,,,
1156,1.0,,1.0,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,,,,,,,,,,
1156,1.0,,,,1.0,,,,,,,,,,,,,,,,,,29,"Chiyo Service Co., Ltd.",sub-account,,,,,,,,,,
1156,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1156,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1156,2.0,,,,,,,,,,"August 31th Slip No. 298 Chiyo Service Co., Ltd.",10E200690,Commission expenses,,,,315.0,28.0,S10,Standard 10%,10A100090,Accounts receivable - trade,,,,315.0,0.0,O,-,,,,,,
1156,2.0,,,,1.0,,,,,,,,,,,,,,,,,,29,"Chiyo Service Co., Ltd.",sub-account,,,,,,,,,,
1156,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1156,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1157,,,,,,120,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1157,1.0,,,,,,,,,,August 31th Slip No. 454 Aim Trading LLC,10A100020,Cash and deposits,,,,740835.0,0.0,O,-,10A100090,Accounts receivable - trade,,,,740835.0,0.0,O,-,,,,,,
1157,1.0,,,,1.0,,,,,,,,,,,,,,,,,,10,Aim Trading LLC,sub-account,,,,,,,,,,
1157,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1157,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1158,,,,,,121,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1158,1.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,90491.0,8226.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,90491.0,0.0,O,-,,,,,,
1158,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2,"Pole Co., Ltd.",sub-account,,,,,,,,,,
1158,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1158,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1158,2.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,74088.0,6735.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,74088.0,0.0,O,-,,,,,,
1158,2.0,,,,1.0,,,,,,,,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,
1158,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1158,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1159,,,,,,122,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,2953512.0,268501.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,2953512.0,0.0,O,-,,,,,,
1159,1.0,,,,1.0,,,,,,,,,,,,,,,,,,14,West LLC,sub-account,,,,,,,,,,
1159,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1159,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1159,2.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,3251165.0,295560.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,3251165.0,0.0,O,-,,,,,,
1159,2.0,,,,1.0,,,,,,,,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,
1159,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1159,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1159,3.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,1317476.0,119770.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,1317476.0,0.0,O,-,,,,,,
1159,3.0,,,,1.0,,,,,,,,,,,,,,,,,,13,"Nakamura Industries Co., Ltd.",sub-account,,,,,,,,,,
1159,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1159,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1159,4.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,6139436.0,558130.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,6139436.0,0.0,O,-,,,,,,
1159,4.0,,,,1.0,,,,,,,,,,,,,,,,,,1,"Y2 Co., Ltd.",sub-account,,,,,,,,,,
1159,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1159,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1159,5.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,4398969.0,399906.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,4398969.0,0.0,O,-,,,,,,
1159,5.0,,,,1.0,,,,,,,,,,,,,,,,,,11,"Matsumura Co., Ltd.",sub-account,,,,,,,,,,
1159,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1159,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1159,6.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,336571.0,30597.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,336571.0,0.0,O,-,,,,,,
1159,6.0,,,,1.0,,,,,,,,,,,,,,,,,,12,"Arie Co., Ltd.",sub-account,,,,,,,,,,
1159,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1159,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1159,7.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,148176.0,13470.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,148176.0,0.0,O,-,,,,,,
1159,7.0,,,,1.0,,,,,,,,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,
1159,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1159,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1159,8.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,818740.0,74430.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,818740.0,0.0,O,-,,,,,,
1159,8.0,,,,1.0,,,,,,,,,,,,,,,,,,2,"Pole Co., Ltd.",sub-account,,,,,,,,,,
1159,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1159,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1160,,,,,,123,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1160,1.0,,,,,,,,,,Purchases for the period from August 1th to August 31th,10E100130,Cost of purchased goods,,,,1819272.0,165388.0,S10,Standard 10%,10B100040,Accounts payable - trade,,,,1819272.0,0.0,O,-,,,,,,
1160,1.0,,,,1.0,,,,,,,,,,,,,,,,,,9,"Saito Industries Co., Ltd.",sub-account,,,,,,,,,,
1160,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
1160,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
