sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
2940,3,A,PK,Code,Identifier,1..1,PAYMENT TERM CODE,The unique code denoting the terms of payment.,Sales,34,Payment Term,BS31j_01,/SL07a_GE31_GE03_01/BS31j_01,$.Sales Invoice.Invoice.Payment Term.Code,SalInvci.PayTerm.Cd,,
2941,3,A,,Name,Name,0..1,Name Long,The official designation of a set of payment terms.,Sales,34,Payment Term,BS31j_02,/SL07a_GE31_GE03_01/BS31j_02,$.Sales Invoice.Invoice.Payment Term.Name,SalInvci.PayTerm.Nam,,
2942,3,A,,Number,Char,0..1,Char Short,The number for the position of a line within a set of payment terms.,Sales,34,Payment Term,BS31j_03,/SL07a_GE31_GE03_01/BS31j_03,$.Sales Invoice.Invoice.Payment Term.Number,SalInvci.PayTerm.Nr,,
2943,3,A,,Description,Text,0..1,Text Medium,The text that describes the conditions of a specific line within a payment term.,Sales,34,Payment Term,BS31j_04,/SL07a_GE31_GE03_01/BS31j_04,$.Sales Invoice.Invoice.Payment Term.Description,SalInvci.PayTerm.Dscr,,
2944,2,C,,Settlement Method,,0..1,,"A class describing various methodologies adopted by the business to settle transactions, which can range from cash payments to bank transfers.",Sales,28,Settlement Method,BS30j,/SL07a_GE31_GE03_01/BS30j,$.Sales Invoice.Invoice.Settlement Method,SalInvci.SetlMethd,,
2945,3,A,PK,Code,Identifier,1..1,Identifier Medium,The unique code describing how a transaction is settled.,Sales,28,Settlement Method,BS30j_01,/SL07a_GE31_GE03_01/BS30j_01,$.Sales Invoice.Invoice.Settlement Method.Code,SalInvci.SetlMethd.Cd,,
2946,3,A,,Name,Name,0..1,Name Short,The designation of the procedure used for financial settlement.,Sales,28,Settlement Method,BS30j_02,/SL07a_GE31_GE03_01/BS30j_02,$.Sales Invoice.Invoice.Settlement Method.Name,SalInvci.SetlMethd.Nam,,
2947,2,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Local) Amount,GE05ds,/SL07a_GE31_GE03_01/GE05ds,$.Sales Invoice.Invoice.(Local) Amount,SalInvci.LclAmt,,
2948,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Local) Amount,GE05ds_01,/SL07a_GE31_GE03_01/GE05ds_01,$.Sales Invoice.Invoice.(Local) Amount.Value,SalInvci.LclAmt.Val,,
2949,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS01ds,/SL07a_GE31_GE03_01/BS01ds,$.Sales Invoice.Invoice.(Local) Amount.Currency,SalInvci.LclAmt.Cur,,
2950,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS01ds_01,/SL07a_GE31_GE03_01/BS01ds_01,$.Sales Invoice.Invoice.(Local) Amount.Currency.Code,SalInvci.LclAmt.Cur.Cd,,
2951,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Sales,4,Business Segment,BS04ap,/SL07a_GE31_GE03_01/BS04ap,$.Sales Invoice.Invoice.Business Segment,SalInvci.BusSg,,
2952,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Sales,4,Business Segment,BS04ap_01,/SL07a_GE31_GE03_01/BS04ap/BS04ap_01,$.Sales Invoice.Invoice.Business Segment.Code,SalInvci.BusSg.Cd,,
2953,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Sales,4,Business Segment,BS04ap_03,/SL07a_GE31_GE03_01/BS04ap/BS04ap_03,$.Sales Invoice.Invoice.Business Segment.Segment Reference Level,SalInvci.BusSg.SgRefLevl,,
2954,2,C,,Tax,,0..*,,"A class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",Sales,0,Tax,GE13q,/SL07a_GE31_GE03_01/GE13q,$.Sales Invoice.Invoice.Tax,SalInvci.Tx,,
2955,3,R,,Tax Type,,0..1,,"The reference association to the Tax Type class, which is a class outlining detailed classifications of tax types that the business encounters, supporting accurate tax reporting and compliance.",Sales,42,Tax Type,BS09q,/SL07a_GE31_GE03_01/GE13q/BS09q,$.Sales Invoice.Invoice.Tax.Tax Type,SalInvci.Tx.TxTyp,,
2956,4,A,REF,Code,Identifier,1..1,TAX TYPE CODE,The unique code used to classify a tax type.,Sales,42,Tax Type,BS09q_01,/SL07a_GE31_GE03_01/GE13q/BS09q_01,$.Sales Invoice.Invoice.Tax.Tax Type.Code,SalInvci.Tx.TxTyp.Cd,,
2957,3,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Sales,0,(Credit) Ledger Account,GE24br,/SL07a_GE31_GE03_01/GE13q/GE24br,$.Sales Invoice.Invoice.Tax.(Credit) Ledger Account,SalInvci.Tx.CrdtLedgrAcnt,,
2958,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Sales,0,(Credit) Ledger Account,GE24br_01,/SL07a_GE31_GE03_01/GE13q/GE24br_01,$.Sales Invoice.Invoice.Tax.(Credit) Ledger Account.Account Number,SalInvci.Tx.CrdtLedgrAcnt.AcntNr,,
2959,3,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Sales,0,(Debit) Ledger Account,GE24bs,/SL07a_GE31_GE03_01/GE13q/GE24bs,$.Sales Invoice.Invoice.Tax.(Debit) Ledger Account,SalInvci.Tx.DebtLedgrAcnt,,
2960,4,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Sales,0,(Debit) Ledger Account,GE24bs_01,/SL07a_GE31_GE03_01/GE13q/GE24bs_01,$.Sales Invoice.Invoice.Tax.(Debit) Ledger Account.Account Number,SalInvci.Tx.DebtLedgrAcnt.AcntNr,,
2961,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Local) Amount,GE05dt,/SL07a_GE31_GE03_01/GE13q/GE05dt,$.Sales Invoice.Invoice.Tax.(Local) Amount,SalInvci.Tx.LclAmt,,
2962,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Local) Amount,GE05dt_01,/SL07a_GE31_GE03_01/GE13q/GE05dt_01,$.Sales Invoice.Invoice.Tax.(Local) Amount.Value,SalInvci.Tx.LclAmt.Val,,
2963,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS01dt,/SL07a_GE31_GE03_01/GE13q/BS01dt,$.Sales Invoice.Invoice.Tax.(Local) Amount.Currency,SalInvci.Tx.LclAmt.Cur,,
2964,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS01dt_01,/SL07a_GE31_GE03_01/GE13q/BS01dt_01,$.Sales Invoice.Invoice.Tax.(Local) Amount.Currency.Code,SalInvci.Tx.LclAmt.Cur.Cd,,
2965,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Transaction) Amount,GE05du,/SL07a_GE31_GE03_01/GE13q/GE05du,$.Sales Invoice.Invoice.Tax.(Transaction) Amount,SalInvci.Tx.TrnscAmt,,
2966,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Transaction) Amount,GE05du_01,/SL07a_GE31_GE03_01/GE13q/GE05du_01,$.Sales Invoice.Invoice.Tax.(Transaction) Amount.Value,SalInvci.Tx.TrnscAmt.Val,,
2967,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS01du,/SL07a_GE31_GE03_01/GE13q/BS01du,$.Sales Invoice.Invoice.Tax.(Transaction) Amount.Currency,SalInvci.Tx.TrnscAmt.Cur,,
2968,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS01du_01,/SL07a_GE31_GE03_01/GE13q/BS01du_01,$.Sales Invoice.Invoice.Tax.(Transaction) Amount.Currency.Code,SalInvci.Tx.TrnscAmt.Cur.Cd,,
2969,1,C,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a line item within a contract.,Sales,0,ID,SL08a_GE32_GE04_01,/SL08a_GE32_GE04_01,$.Sales Invoice Line.Invoice Line.ID,SalInvoiLninvLn.Id,,
2970,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a line item within a contract.,Sales,0,Invoice Line,SL08b_GE32_GE04_01,/SL08a_GE32_GE04_01/SL08b_GE32_GE04_01,$.Sales Invoice Line.Invoice Line.ID,SalInvoiLninvLn.Id,,
2971,2,A,,Number,Char,0..1,Char Short,"The number for a specific line within a contract, enabling distinction and reference.",Sales,0,Invoice Line,SL08c_GE32_GE04_02,/SL08a_GE32_GE04_01/SL08c_GE32_GE04_02,$.Sales Invoice Line.Invoice Line.Number,SalInvoiLninvLn.Nr,,
2972,2,A,,Description,Text,0..1,Text Medium,The text that characterizes a line within a business document.,Sales,52,Invoice Line,SL08d_GE32_GE04_05,/SL08a_GE32_GE04_01/SL08d_GE32_GE04_05,$.Sales Invoice Line.Invoice Line.Description,SalInvoiLninvLn.Dscr,,
2973,2,A,,Grouping Code,Char,0..1,Char Long,The code that consolidates related line items within an invoice for batch processing or organizational purposes within an ERP system.,Sales,0,Invoice Line,SL08e_GE32_03,/SL08a_GE32_GE04_01/SL08e_GE32_03,$.Sales Invoice Line.Invoice Line.Grouping Code,SalInvoiLninvLn.GrpCd,,
2974,2,R,,Inventory Product,,0..1,,"The reference association to the Inventory Product class, which is a class that describes an inventory item with all its essential attributes and tracking details.",Sales,125,Inventory Product,IV06j,/SL08a_GE32_GE04_01/IV06j,$.Sales Invoice Line.Invoice Line.Inventory Product,SalInvoiLninvLn.InvPrdct,,
2975,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an inventory item.,Sales,125,Inventory Product,IV06j_01,/SL08a_GE32_GE04_01/IV06j_01,$.Sales Invoice Line.Invoice Line.Inventory Product.ID,SalInvoiLninvLn.InvPrdct.Id,,
2976,2,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Sales,0,(Credit) Ledger Account,GE24bt,/SL08a_GE32_GE04_01/GE24bt,$.Sales Invoice Line.Invoice Line.(Credit) Ledger Account,SalInvoiLninvLn.CrdtLedgrAcnt,,
2977,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Sales,0,(Credit) Ledger Account,GE24bt_01,/SL08a_GE32_GE04_01/GE24bt_01,$.Sales Invoice Line.Invoice Line.(Credit) Ledger Account.Account Number,SalInvoiLninvLn.CrdtLedgrAcnt.AcntNr,,
2978,2,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Sales,0,(Debit) Ledger Account,GE24bu,/SL08a_GE32_GE04_01/GE24bu,$.Sales Invoice Line.Invoice Line.(Debit) Ledger Account,SalInvoiLninvLn.DebtLedgrAcnt,,
2979,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Sales,0,(Debit) Ledger Account,GE24bu_01,/SL08a_GE32_GE04_01/GE24bu_01,$.Sales Invoice Line.Invoice Line.(Debit) Ledger Account.Account Number,SalInvoiLninvLn.DebtLedgrAcnt.AcntNr,,
2980,2,C,,(Tax Excluded Line Extension Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Tax Excluded Line Extension Transaction) Amount,GE05dv,/SL08a_GE32_GE04_01/GE05dv,$.Sales Invoice Line.Invoice Line.(Tax Excluded Line Extension Transaction) Amount,SalInvoiLninvLn.TaxExcldLnExtnsTrnscAmt,,
2981,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Tax Excluded Line Extension Transaction) Amount,GE05dv_01,/SL08a_GE32_GE04_01/GE05dv_01,$.Sales Invoice Line.Invoice Line.(Tax Excluded Line Extension Transaction) Amount.Value,SalInvoiLninvLn.TaxExcldLnExtnsTrnscAmt.Val,,
2982,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS01dv,/SL08a_GE32_GE04_01/BS01dv,$.Sales Invoice Line.Invoice Line.(Tax Excluded Line Extension Transaction) Amount.Currency,SalInvoiLninvLn.TaxExcldLnExtnsTrnscAmt.Cur,,
2983,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS01dv_01,/SL08a_GE32_GE04_01/BS01dv_01,$.Sales Invoice Line.Invoice Line.(Tax Excluded Line Extension Transaction) Amount.Currency.Code,SalInvoiLninvLn.TaxExcldLnExtnsTrnscAmt.Cur.Cd,,
2984,2,C,,(Tax Included Line Extension Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Tax Included Line Extension Transaction) Amount,GE05dw,/SL08a_GE32_GE04_01/GE05dw,$.Sales Invoice Line.Invoice Line.(Tax Included Line Extension Transaction) Amount,SalInvoiLninvLn.TaxIncldLnExtnsTrnscAmt,,
2985,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Tax Included Line Extension Transaction) Amount,GE05dw_01,/SL08a_GE32_GE04_01/GE05dw_01,$.Sales Invoice Line.Invoice Line.(Tax Included Line Extension Transaction) Amount.Value,SalInvoiLninvLn.TaxIncldLnExtnsTrnscAmt.Val,,
2986,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS01dw,/SL08a_GE32_GE04_01/BS01dw,$.Sales Invoice Line.Invoice Line.(Tax Included Line Extension Transaction) Amount.Currency,SalInvoiLninvLn.TaxIncldLnExtnsTrnscAmt.Cur,,
2987,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS01dw_01,/SL08a_GE32_GE04_01/BS01dw_01,$.Sales Invoice Line.Invoice Line.(Tax Included Line Extension Transaction) Amount.Currency.Code,SalInvoiLninvLn.TaxIncldLnExtnsTrnscAmt.Cur.Cd,,
2988,2,C,,(Tax Excluded Unit Price Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Tax Excluded Unit Price Transaction) Amount,GE05dx,/SL08a_GE32_GE04_01/GE05dx,$.Sales Invoice Line.Invoice Line.(Tax Excluded Unit Price Transaction) Amount,SalInvoiLninvLn.TaxExcldUntPrcTrnscAmt,,
2989,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Tax Excluded Unit Price Transaction) Amount,GE05dx_01,/SL08a_GE32_GE04_01/GE05dx_01,$.Sales Invoice Line.Invoice Line.(Tax Excluded Unit Price Transaction) Amount.Value,SalInvoiLninvLn.TaxExcldUntPrcTrnscAmt.Val,,
2990,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS01dx,/SL08a_GE32_GE04_01/BS01dx,$.Sales Invoice Line.Invoice Line.(Tax Excluded Unit Price Transaction) Amount.Currency,SalInvoiLninvLn.TaxExcldUntPrcTrnscAmt.Cur,,
2991,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS01dx_01,/SL08a_GE32_GE04_01/BS01dx_01,$.Sales Invoice Line.Invoice Line.(Tax Excluded Unit Price Transaction) Amount.Currency.Code,SalInvoiLninvLn.TaxExcldUntPrcTrnscAmt.Cur.Cd,,
2992,2,C,,(Tax Included Unit Price Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Sales,0,(Tax Included Unit Price Transaction) Amount,GE05dy,/SL08a_GE32_GE04_01/GE05dy,$.Sales Invoice Line.Invoice Line.(Tax Included Unit Price Transaction) Amount,SalInvoiLninvLn.TaxIncldUntPrcTrnscAmt,,
2993,3,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Sales,0,(Tax Included Unit Price Transaction) Amount,GE05dy_01,/SL08a_GE32_GE04_01/GE05dy_01,$.Sales Invoice Line.Invoice Line.(Tax Included Unit Price Transaction) Amount.Value,SalInvoiLninvLn.TaxIncldUntPrcTrnscAmt.Val,,
2994,3,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Sales,30,Currency,BS01dy,/SL08a_GE32_GE04_01/BS01dy,$.Sales Invoice Line.Invoice Line.(Tax Included Unit Price Transaction) Amount.Currency,SalInvoiLninvLn.TaxIncldUntPrcTrnscAmt.Cur,,
2995,4,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Sales,30,Currency,BS01dy_01,/SL08a_GE32_GE04_01/BS01dy_01,$.Sales Invoice Line.Invoice Line.(Tax Included Unit Price Transaction) Amount.Currency.Code,SalInvoiLninvLn.TaxIncldUntPrcTrnscAmt.Cur.Cd,,
2996,2,C,,Quantity,,0..1,,"A class that measures the extent, size, or amount of items, including the unit of measurement.",Sales,0,Quantity,GE07r,/SL08a_GE32_GE04_01/GE07r,$.Sales Invoice Line.Invoice Line.Quantity,SalInvoiLninvLn.Qt,,
2997,3,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Sales,0,Quantity,GE07r_01,/SL08a_GE32_GE04_01/GE07r_01,$.Sales Invoice Line.Invoice Line.Quantity.Value,SalInvoiLninvLn.Qt.Val,,
2998,3,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Sales,32,Measurement Unit,BS02r,/SL08a_GE32_GE04_01/BS02r,$.Sales Invoice Line.Invoice Line.Quantity.Measurement Unit,SalInvoiLninvLn.Qt.MeaUnt,,
2999,4,A,REF,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Sales,32,Measurement Unit,BS02r_01,/SL08a_GE32_GE04_01/BS02r_01,$.Sales Invoice Line.Invoice Line.Quantity.Measurement Unit.UOM Code,SalInvoiLninvLn.Qt.MeaUnt.UomCd,,
3000,2,C,,(Base) Quantity,,0..1,,"A class that measures the extent, size, or amount of items, including the unit of measurement.",Sales,0,(Base) Quantity,GE07s,/SL08a_GE32_GE04_01/GE07s,$.Sales Invoice Line.Invoice Line.(Base) Quantity,SalInvoiLninvLn.BasQt,,
3001,3,A,,Value,Decimal,0..1,QUANTITY,The numerical amount of a specified item or resource.,Sales,0,(Base) Quantity,GE07s_01,/SL08a_GE32_GE04_01/GE07s_01,$.Sales Invoice Line.Invoice Line.(Base) Quantity.Value,SalInvoiLninvLn.BasQt.Val,,
3002,3,R,,Measurement Unit,,0..1,,"The reference association to the Measurement Unit class, which is a class documents the units of measure utilized across various business documents and accounting ledgers.",Sales,32,Measurement Unit,BS02s,/SL08a_GE32_GE04_01/BS02s,$.Sales Invoice Line.Invoice Line.(Base) Quantity.Measurement Unit,SalInvoiLninvLn.BasQt.MeaUnt,,
