sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local
2760,2,A,,Industry,Char,0..1,Char Short,"The classification denoting the industry associated with a profile, within a broader sector categorization.",Base,48,Profile,BS20a_05,/BS20a/BS20a_05,$.Profile.Industry,Prfl.Indst,,
2761,2,A,,Developer Name,Name,0..1,Name Long,The organization that developed the accounting and/or ERP system software.,Base,48,Profile,BS20a_06,/BS20a/BS20a_06,$.Profile.Developer Name,Prfl.DvlprNam,,
2762,2,A,,Software Name,Name,0..1,Name Long,The name of the accounting or ERP system software product in use.,Base,48,Profile,BS20a_07,/BS20a/BS20a_07,$.Profile.Software Name,Prfl.SftwNam,,
2763,2,A,,Software Version,Char,0..1,Char Short,The version number of the accounting or ERP system software in use.,Base,48,Profile,BS20a_08,/BS20a/BS20a_08,$.Profile.Software Version,Prfl.SftwVers,,
2764,2,A,,Functional Currency Code,Identifier,0..1,CURRENCY CODE,"The code representing the specific currency utilized for financial transactions and reporting within an organization's accounting and/or Enterprise Resource Planning (ERP) system, as specified by ISO 4217 standards.",Base,48,Profile,BS20a_09,/BS20a/BS20a_09,$.Profile.Functional Currency Code,Prfl.FuncCurCd,,
2765,2,A,,Standard Version,Char,0..1,Char Short,The number of the standards to which the current output files conform.,Base,48,Profile,BS20a_10,/BS20a/BS20a_10,$.Profile.Standard Version,Prfl.StdVers,,
2766,2,A,,Extracted Date,Date,0..1,DATE,The date on which data was retrieved or compiled for reporting or analysis.,Base,48,Profile,BS20a_11,/BS20a/BS20a_11,$.Profile.Extracted Date,Prfl.ExtrcDt,,
2767,2,A,,Time Zone,Char,0..1,TIME ZONE,"The local time's offset from Coordinated Universal Time (UTC), represented in hours and minutes or only in hours as per ISO 8601-1.",Base,48,Profile,BS20a_12,/BS20a/BS20a_12,$.Profile.Time Zone,Prfl.TmZn,,
2768,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Base,4,Business Segment,BS04by,/BS20a/BS04by,$.Profile.Business Segment,Prfl.BusSg,,
2769,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,Business Segment,BS04by_01,/BS20a/BS04by/BS04by_01,$.Profile.Business Segment.Code,Prfl.BusSg.Cd,,
2770,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,Business Segment,BS04by_03,/BS20a/BS04by/BS04by_03,$.Profile.Business Segment.Segment Reference Level,Prfl.BusSg.SgRefLevl,,
2771,1,C,,General Ledger Trial Balance,,,,"A class contains ledger account balances within the accounting system, presenting ending balances at a specific point in time to ensure consistency with the General Ledger entries.",General Ledger,50,General Ledger Trial Balance,GL06a,/GL06a,$.General Ledger Trial Balance,GenrLedgrTrlBal,,
2772,2,A,,Balance As Of Date,Date,0..1,DATE,The date specifying the point until which the general ledger trial balance is accurate and inclusive of all account transactions.,General Ledger,50,General Ledger Trial Balance,GL06a_01,/GL06a/GL06a_01,$.General Ledger Trial Balance.Balance As Of Date,GenrLedgrTrlBal.BalAsOfDt,,
2773,2,R,,Accounting Period,,1..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",General Ledger,22,Accounting Period,BS01l,/GL06a/BS01l,$.General Ledger Trial Balance.Accounting Period,GenrLedgrTrlBal.AccntPer,,
2774,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",General Ledger,22,Accounting Period,BS01l_01,/GL06a/BS01l_01,$.General Ledger Trial Balance.Accounting Period.Fiscal Year,GenrLedgrTrlBal.AccntPer.FiscYr,,
2775,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,General Ledger,22,Accounting Period,BS01l_02,/GL06a/BS01l_02,$.General Ledger Trial Balance.Accounting Period.ID,GenrLedgrTrlBal.AccntPer.Id,,
2776,2,R,,Ledger Account,,1..1,,"The reference association to the Ledger Account class, which is a class stores information about General Ledger accounts.",General Ledger,20,Ledger Account,BS16ab,/GL06a/BS16ab,$.General Ledger Trial Balance.Ledger Account,GenrLedgrTrlBal.LedgrAcnt,,
2777,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",General Ledger,20,Ledger Account,BS16ab_01,/GL06a/BS16ab_01,$.General Ledger Trial Balance.Ledger Account.Account Number,GenrLedgrTrlBal.LedgrAcnt.AcntNr,,
2778,2,C,,(Beginning Balance) Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",General Ledger,0,(Beginning Balance) Amounts,GE06a,/GL06a/GE06a,$.General Ledger Trial Balance.(Beginning Balance) Amounts,GenrLedgrTrlBal.BegnnBalncAmnts,,
2779,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,General Ledger,0,(Functional) Amount,GE05c6,/GL06a/GE05c6,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Functional) Amount,GenrLedgrTrlBal.BegnnBalncAmnts.FnctnAmt,,
2780,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,General Ledger,0,(Functional) Amount,GE05c6_01,/GL06a/GE05c6_01,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Functional) Amount.Value,GenrLedgrTrlBal.BegnnBalncAmnts.FnctnAmt.Val,,
2781,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",General Ledger,30,Currency,BS06ce,/GL06a/BS06ce,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Functional) Amount.Currency,GenrLedgrTrlBal.BegnnBalncAmnts.FnctnAmt.Cur,,
2782,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,General Ledger,30,Currency,BS06ce_01,/GL06a/BS06ce_01,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Functional) Amount.Currency.Code,GenrLedgrTrlBal.BegnnBalncAmnts.FnctnAmt.Cur.Cd,,
2783,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,General Ledger,0,(Local) Amount,GE05c7,/GL06a/GE05c7,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Local) Amount,GenrLedgrTrlBal.BegnnBalncAmnts.LclAmt,,
2784,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,General Ledger,0,(Local) Amount,GE05c7_01,/GL06a/GE05c7_01,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Local) Amount.Value,GenrLedgrTrlBal.BegnnBalncAmnts.LclAmt.Val,,
2785,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",General Ledger,30,Currency,BS06cf,/GL06a/BS06cf,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Local) Amount.Currency,GenrLedgrTrlBal.BegnnBalncAmnts.LclAmt.Cur,,
2786,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,General Ledger,30,Currency,BS06cf_01,/GL06a/BS06cf_01,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Local) Amount.Currency.Code,GenrLedgrTrlBal.BegnnBalncAmnts.LclAmt.Cur.Cd,,
2787,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,General Ledger,0,(Reporting) Amount,GE05c8,/GL06a/GE05c8,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Reporting) Amount,GenrLedgrTrlBal.BegnnBalncAmnts.ReprtAmt,,
2788,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,General Ledger,0,(Reporting) Amount,GE05c8_01,/GL06a/GE05c8_01,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Reporting) Amount.Value,GenrLedgrTrlBal.BegnnBalncAmnts.ReprtAmt.Val,,
2789,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",General Ledger,30,Currency,BS06dg,/GL06a/BS06dg,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Reporting) Amount.Currency,GenrLedgrTrlBal.BegnnBalncAmnts.ReprtAmt.Cur,,
2790,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,General Ledger,30,Currency,BS06dg_01,/GL06a/BS06dg_01,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Reporting) Amount.Currency.Code,GenrLedgrTrlBal.BegnnBalncAmnts.ReprtAmt.Cur.Cd,,
2791,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,General Ledger,0,(Transaction) Amount,GE05c9,/GL06a/GE05c9,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Transaction) Amount,GenrLedgrTrlBal.BegnnBalncAmnts.TrnscAmt,,
2792,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,General Ledger,0,(Transaction) Amount,GE05c9_01,/GL06a/GE05c9_01,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Transaction) Amount.Value,GenrLedgrTrlBal.BegnnBalncAmnts.TrnscAmt.Val,,
2793,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",General Ledger,30,Currency,BS06dh,/GL06a/BS06dh,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Transaction) Amount.Currency,GenrLedgrTrlBal.BegnnBalncAmnts.TrnscAmt.Cur,,
2794,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,General Ledger,30,Currency,BS06dh_01,/GL06a/BS06dh_01,$.General Ledger Trial Balance.(Beginning Balance) Amounts.(Transaction) Amount.Currency.Code,GenrLedgrTrlBal.BegnnBalncAmnts.TrnscAmt.Cur.Cd,,
2795,2,C,,(Ending Balance) Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",General Ledger,0,(Ending Balance) Amounts,GE06b,/GL06a/GE06b,$.General Ledger Trial Balance.(Ending Balance) Amounts,GenrLedgrTrlBal.EndngBalncAmnts,,
2796,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,General Ledger,0,(Functional) Amount,GE05ca,/GL06a/GE05ca,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Functional) Amount,GenrLedgrTrlBal.EndngBalncAmnts.FnctnAmt,,
2797,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,General Ledger,0,(Functional) Amount,GE05ca_01,/GL06a/GE05ca_01,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Functional) Amount.Value,GenrLedgrTrlBal.EndngBalncAmnts.FnctnAmt.Val,,
2798,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",General Ledger,30,Currency,BS06di,/GL06a/BS06di,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Functional) Amount.Currency,GenrLedgrTrlBal.EndngBalncAmnts.FnctnAmt.Cur,,
2799,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,General Ledger,30,Currency,BS06di_01,/GL06a/BS06di_01,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Functional) Amount.Currency.Code,GenrLedgrTrlBal.EndngBalncAmnts.FnctnAmt.Cur.Cd,,
2800,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,General Ledger,0,(Local) Amount,GE05cb,/GL06a/GE05cb,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Local) Amount,GenrLedgrTrlBal.EndngBalncAmnts.LclAmt,,
2801,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,General Ledger,0,(Local) Amount,GE05cb_01,/GL06a/GE05cb_01,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Local) Amount.Value,GenrLedgrTrlBal.EndngBalncAmnts.LclAmt.Val,,
2802,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",General Ledger,30,Currency,BS06dj,/GL06a/BS06dj,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Local) Amount.Currency,GenrLedgrTrlBal.EndngBalncAmnts.LclAmt.Cur,,
2803,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,General Ledger,30,Currency,BS06dj_01,/GL06a/BS06dj_01,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Local) Amount.Currency.Code,GenrLedgrTrlBal.EndngBalncAmnts.LclAmt.Cur.Cd,,
2804,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,General Ledger,0,(Reporting) Amount,GE05cc,/GL06a/GE05cc,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Reporting) Amount,GenrLedgrTrlBal.EndngBalncAmnts.ReprtAmt,,
2805,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,General Ledger,0,(Reporting) Amount,GE05cc_01,/GL06a/GE05cc_01,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Reporting) Amount.Value,GenrLedgrTrlBal.EndngBalncAmnts.ReprtAmt.Val,,
2806,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",General Ledger,30,Currency,BS06dk,/GL06a/BS06dk,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Reporting) Amount.Currency,GenrLedgrTrlBal.EndngBalncAmnts.ReprtAmt.Cur,,
2807,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,General Ledger,30,Currency,BS06dk_01,/GL06a/BS06dk_01,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Reporting) Amount.Currency.Code,GenrLedgrTrlBal.EndngBalncAmnts.ReprtAmt.Cur.Cd,,
2808,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,General Ledger,0,(Transaction) Amount,GE05cd,/GL06a/GE05cd,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Transaction) Amount,GenrLedgrTrlBal.EndngBalncAmnts.TrnscAmt,,
2809,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,General Ledger,0,(Transaction) Amount,GE05cd_01,/GL06a/GE05cd_01,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Transaction) Amount.Value,GenrLedgrTrlBal.EndngBalncAmnts.TrnscAmt.Val,,
2810,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",General Ledger,30,Currency,BS06dl,/GL06a/BS06dl,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Transaction) Amount.Currency,GenrLedgrTrlBal.EndngBalncAmnts.TrnscAmt.Cur,,
2811,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,General Ledger,30,Currency,BS06dl_01,/GL06a/BS06dl_01,$.General Ledger Trial Balance.(Ending Balance) Amounts.(Transaction) Amount.Currency.Code,GenrLedgrTrlBal.EndngBalncAmnts.TrnscAmt.Cur.Cd,,
2812,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",General Ledger,4,Business Segment,BS04bz,/GL06a/BS04bz,$.General Ledger Trial Balance.Business Segment,GenrLedgrTrlBal.BusSg,,
2813,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,General Ledger,4,Business Segment,BS04bz_01,/GL06a/BS04bz/BS04bz_01,$.General Ledger Trial Balance.Business Segment.Code,GenrLedgrTrlBal.BusSg.Cd,,
