sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
5459,1,C,,Measurement Unit,,,,A class documents the units of measure utilized across various business documents and accounting ledgers.,Base,32,Measurement Unit,BS25c5,/BS25c5,$.Measurement Unit,MeaUnt,,,
5460,2,A,PK,UOM Code,Identifier,1..1,MEASUREMENT UNIT CODE,The unique code for the unit of measure used in transactions.,Base,32,Measurement Unit,BS25c5_01,/BS25c5/BS25c5_01,$.Measurement Unit.UOM Code,MeaUnt.UomCd,,,
5461,2,A,,UOM Name,Name,0..1,Name Medium,The designation of the measurement unit used for quantifying materials or other entities.,Base,32,Measurement Unit,BS25c5_02,/BS25c5/BS25c5_02,$.Measurement Unit.UOM Name,MeaUnt.UomNam,,,
5462,2,A,,UOM Abbreviation,Char,0..1,Char Short,An abbreviation representing the name of a measurement unit.,Base,32,Measurement Unit,BS25c5_03,/BS25c5/BS25c5_03,$.Measurement Unit.UOM Abbreviation,MeaUnt.UomAbrv,,,
5463,1,C,,Payment Term,,,,"A class details conditions related to sales or purchase agreements, including payment instruments, credit periods, and discount terms.",Base,34,Payment Term,BS26m,/BS26m,$.Payment Term,PayTerm,,,
5464,2,A,PK,Code,Identifier,1..1,PAYMENT TERM CODE,The unique code denoting the terms of payment.,Base,34,Payment Term,BS26m_01,/BS26m/BS26m_01,$.Payment Term.Code,PayTerm.Cd,,,
5465,2,A,,Name,Name,0..1,Name Long,The official designation of a set of payment terms.,Base,34,Payment Term,BS26m_02,/BS26m/BS26m_02,$.Payment Term.Name,PayTerm.Nam,,,
5466,2,A,,Number,Char,0..1,Char Short,The number for the position of a line within a set of payment terms.,Base,34,Payment Term,BS26m_03,/BS26m/BS26m_03,$.Payment Term.Number,PayTerm.Nr,,,
5467,2,A,,Description,Text,0..1,Text Medium,The text that describes the conditions of a specific line within a payment term.,Base,34,Payment Term,BS26m_04,/BS26m/BS26m_04,$.Payment Term.Description,PayTerm.Dscr,,,
5468,1,C,,Project,,,,"A class designed for specific projects that can vary from construction to research and may receive public or private funding. It methodically logs key information such as organizational hierarchy, strategic approaches, processes, steps taken, records, budgetary outlines, actual expenses, and the progress made toward set goals.",Base,36,Project,BS29n,/BS29n,$.Project,Proj,,,
5469,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a project.,Base,36,Project,BS29n_01,/BS29n/BS29n_01,$.Project.ID,Proj.Id,,,
5470,2,A,,Code,Char,0..1,Char Long,The unique identifier assigned to a project.,Base,36,Project,BS29n_02,/BS29n/BS29n_02,$.Project.Code,Proj.Cd,,,
5471,2,A,,Name,Name,0..1,Name Medium,The designated title of a project within the context of operations and administration.,Base,36,Project,BS29n_03,/BS29n/BS29n_03,$.Project.Name,Proj.Nam,,,
5472,2,A,,Beginning Date,Date,0..1,DATE,The date on which a project is scheduled to start.,Base,36,Project,BS29n_04,/BS29n/BS29n_04,$.Project.Beginning Date,Proj.BegDt,,,
5473,2,A,,Ending Date,Date,0..1,DATE,The date on which a project is scheduled to conclude.,Base,36,Project,BS29n_05,/BS29n/BS29n_05,$.Project.Ending Date,Proj.EndDt,,,
5474,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Base,4,Business Segment,BS05eS,/BS29n/BS05eS,$.Project.Business Segment,Proj.BusSg,,,
5475,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,Business Segment,BS05eS_01,/BS29n/BS05eS/BS05eS_01,$.Project.Business Segment.Code,Proj.BusSg.Cd,,,
5476,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,Business Segment,BS05eS_03,/BS29n/BS05eS/BS05eS_03,$.Project.Business Segment.Segment Reference Level,Proj.BusSg.SgRefLevl,,,
5477,1,C,,Bank Account,,,,A class includes details associated with a bank account.,Base,38,Bank Account,BS03d,/BS03d,$.Bank Account,BankAcnt,,,
5478,2,A,PK,Number,Identifier,1..1,Identifier Medium,"The unique number for an account within a financial institution, for which the use of ISO 13616-2 International Bank Account Number (IBAN) format is recommended when applicable.",Base,38,Bank Account,BS03d_01,/BS03d/BS03d_01,$.Bank Account.Number,BankAcnt.Nr,,,
5479,2,A,,Name,Name,0..1,Name Medium,The designated title of an account established at a financial institution such as a bank or settlement center.,Base,38,Bank Account,BS03d_02,/BS03d/BS03d_02,$.Bank Account.Name,BankAcnt.Nam,,,
5480,2,A,,Bank Code,Code,0..1,BANK CODE,"The unique identifier for a financial institution, compliant with ISO 9362 (Business Identifier Code, BIC) or ISO 17442 (Legal Entity Identifier, LEI), with ISO 17442 being preferred.",Base,38,Bank Account,BS03d_03,/BS03d/BS03d_03,$.Bank Account.Bank Code,BankAcnt.BankCd,,,
5481,2,A,,Bank Name,Name,0..1,Name Medium,"The official legal name of a financial institution, including banks and settlement centers.",Base,38,Bank Account,BS03d_04,/BS03d/BS03d_04,$.Bank Account.Bank Name,BankAcnt.BankNam,,,
5482,2,A,,Branch Code,Code,0..1,BRANCH CODE,The identifier assigned to a specific branch of a financial institution.,Base,38,Bank Account,BS03d_05,/BS03d/BS03d_05,$.Bank Account.Branch Code,BankAcnt.BraCd,,,
5483,2,A,,Branch Name,Name,0..1,Name Long,The official name of a branch of a financial institution.,Base,38,Bank Account,BS03d_06,/BS03d/BS03d_06,$.Bank Account.Branch Name,BankAcnt.BraNam,,,
5484,2,A,,Branch Country Code,Code,0..1,COUNTRY CODE,"The code indicating a financial institution's branch country, compliant with ISO 3166-1 standards.",Base,38,Bank Account,BS03d_07,/BS03d/BS03d_07,$.Bank Account.Branch Country Code,BankAcnt.BraCntryCd,,,
5485,2,A,,Branch Region,Name,0..1,Name Short,"The regional area, such as a state or province, within a country where the branch is located.",Base,38,Bank Account,BS03d_08,/BS03d/BS03d_08,$.Bank Account.Branch Region,BankAcnt.BraRegn,,,
5486,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Base,4,Business Segment,BS05eT,/BS03d/BS05eT,$.Bank Account.Business Segment,BankAcnt.BusSg,,,
5487,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,Business Segment,BS05eT_01,/BS03d/BS05eT/BS05eT_01,$.Bank Account.Business Segment.Code,BankAcnt.BusSg.Cd,,,
5488,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,Business Segment,BS05eT_03,/BS03d/BS05eT/BS05eT_03,$.Bank Account.Business Segment.Segment Reference Level,BankAcnt.BusSg.SgRefLevl,,,
5489,1,C,,Business Segment,,,,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,Base,4,Business Segment,BS05eU,/BS05eU,$.Business Segment,BusSg,,,
5490,2,A,PK,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,Business Segment,BS05eU_01,/BS05eU/BS05eU_01,$.Business Segment.Code,BusSg.Cd,,,
5491,2,A,,Name,Name,0..1,Name Medium,The designated label for a distinct area of a company's operations.,Base,4,Business Segment,BS05eU_02,/BS05eU/BS05eU_02,$.Business Segment.Name,BusSg.Nam,,,
5492,2,A,PK,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,Business Segment,BS05eU_03,/BS05eU/BS05eU_03,$.Business Segment.Segment Reference Level,BusSg.SgRefLevl,,,
5493,2,A,,Organization Type Name,Name,0..1,Name Short,"The designation of the type of organizational unit, such as a department or cost center.",Base,4,Business Segment,BS05eU_04,/BS05eU/BS05eU_04,$.Business Segment.Organization Type Name,BusSg.OrgTypNam,,,
5494,1,C,,Tax Regulatory,,,,"A class that includes regulatory information for taxation, offering instructions for compliance with tax laws in various jurisdictions.",Base,40,Tax Regulatory,BS15c,/BS15c,$.Tax Regulatory,TxReglt,,,
5495,2,A,PK,Code,Identifier,1..1,REGULATOR CODE,The unique code for a regulatory body or jurisdiction.,Base,40,Tax Regulatory,BS15c_01,/BS15c/BS15c_01,$.Tax Regulatory.Code,TxReglt.Cd,,,
5496,2,A,,Country Code,Code,0..1,COUNTRY CODE,"The code for the country in which the tax regulator operates, as per ISO 3166-1.",Base,40,Tax Regulatory,BS15c_02,/BS15c/BS15c_02,$.Tax Regulatory.Country Code,TxReglt.CntryCd,,,
5497,2,A,,Region,Name,0..1,REGION,The specific area within a country that falls under the jurisdiction of a tax regulator.,Base,40,Tax Regulatory,BS15c_03,/BS15c/BS15c_03,$.Tax Regulatory.Region,TxReglt.Regn,,,
5498,2,A,,Name,Name,0..1,Name Medium,The name of the entity responsible for tax regulation.,Base,40,Tax Regulatory,BS15c_04,/BS15c/BS15c_04,$.Tax Regulatory.Name,TxReglt.Nam,,,
5499,2,A,,Role,Char,0..1,Char Short,"The jurisdictional level at which the regulator operates, such as federal, regional, or local.",Base,40,Tax Regulatory,BS15c_05,/BS15c/BS15c_05,$.Tax Regulatory.Role,TxReglt.Rl,,,
5500,2,A,,Regulator ID,Char,0..1,Char Short,The identifier for the reporting organization as assigned by the tax regulator.,Base,40,Tax Regulatory,BS15c_06,/BS15c/BS15c_06,$.Tax Regulatory.Regulator ID,TxReglt.RgltrId,,,
5501,2,R,,(Reporting Organization) Business Segment,,0..1,,"The reference association to the Reporting Organization Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Base,4,(Reporting Organization) Business Segment,BS05eV,/BS15c/BS05eV,$.Tax Regulatory.(Reporting Organization) Business Segment,TxReglt.ReprtOrgnzBusSg,,,
5502,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,(Reporting Organization) Business Segment,BS05eV_01,/BS15c/BS05eV_01,$.Tax Regulatory.(Reporting Organization) Business Segment.Code,TxReglt.ReprtOrgnzBusSg.Cd,,,
5503,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,(Reporting Organization) Business Segment,BS05eV_03,/BS15c/BS05eV_03,$.Tax Regulatory.(Reporting Organization) Business Segment.Segment Reference Level,TxReglt.ReprtOrgnzBusSg.SgRefLevl,,,
5504,2,R,,(Accrual) Ledger Account,,0..1,,"The reference association to the Accrual Ledger Account class, which is a class stores information about General Ledger accounts.",Base,20,(Accrual) Ledger Account,BS23cc,/BS15c/BS23cc,$.Tax Regulatory.(Accrual) Ledger Account,TxReglt.AccrlLedgrAcnt,,,
5505,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Base,20,(Accrual) Ledger Account,BS23cc_01,/BS15c/BS23cc_01,$.Tax Regulatory.(Accrual) Ledger Account.Account Number,TxReglt.AccrlLedgrAcnt.AcntNr,,,
5506,2,R,,(Expense) Ledger Account,,0..1,,"The reference association to the Expense Ledger Account class, which is a class stores information about General Ledger accounts.",Base,20,(Expense) Ledger Account,BS23cd,/BS15c/BS23cd,$.Tax Regulatory.(Expense) Ledger Account,TxReglt.ExpnsLedgrAcnt,,,
5507,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Base,20,(Expense) Ledger Account,BS23cd_01,/BS15c/BS23cd_01,$.Tax Regulatory.(Expense) Ledger Account.Account Number,TxReglt.ExpnsLedgrAcnt.AcntNr,,,
5508,2,R,,(Payable) Ledger Account,,0..1,,"The reference association to the Payable Ledger Account class, which is a class stores information about General Ledger accounts.",Base,20,(Payable) Ledger Account,BS23ce,/BS15c/BS23ce,$.Tax Regulatory.(Payable) Ledger Account,TxReglt.PayblLedgrAcnt,,,
5509,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Base,20,(Payable) Ledger Account,BS23ce_01,/BS15c/BS23ce_01,$.Tax Regulatory.(Payable) Ledger Account.Account Number,TxReglt.PayblLedgrAcnt.AcntNr,,,
5510,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Base,4,Business Segment,BS05eW,/BS15c/BS05eW,$.Tax Regulatory.Business Segment,TxReglt.BusSg,,,
5511,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,Business Segment,BS05eW_01,/BS15c/BS05eW/BS05eW_01,$.Tax Regulatory.Business Segment.Code,TxReglt.BusSg.Cd,,,
5512,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,Business Segment,BS05eW_03,/BS15c/BS05eW/BS05eW_03,$.Tax Regulatory.Business Segment.Segment Reference Level,TxReglt.BusSg.SgRefLevl,,,
5513,1,C,,Tax Type,,,,"A class outlining detailed classifications of tax types that the business encounters, supporting accurate tax reporting and compliance.",Base,42,Tax Type,BS16r,/BS16r,$.Tax Type,TxTyp,,,
5514,2,A,PK,Code,Identifier,1..1,TAX TYPE CODE,The unique code used to classify a tax type.,Base,42,Tax Type,BS16r_01,/BS16r/BS16r_01,$.Tax Type.Code,TxTyp.Cd,,,
5515,2,A,,Tax Name,Name,0..1,Name Medium,The official title assigned to a category of tax.,Base,42,Tax Type,BS16r_02,/BS16r/BS16r_02,$.Tax Type.Tax Name,TxTyp.TxNam,,,
5516,2,A,,Description,Text,0..1,Text Medium,The details that define and categorize a specific tax type.,Base,42,Tax Type,BS16r_03,/BS16r/BS16r_03,$.Tax Type.Description,TxTyp.Dscr,,,
5517,2,A,,Tax Code Description,Text,0..1,Text Medium,The narrative that clarifies the specific tax code and its application within the broader tax type.,Base,42,Tax Type,BS16r_04,/BS16r/BS16r_04,$.Tax Type.Tax Code Description,TxTyp.TxCdDscr,,,
5518,2,A,,Tax Percentage,Decimal,0..1,Percent,The standard rate applied to a specific tax type and code.,Base,42,Tax Type,BS16r_05,/BS16r/BS16r_05,$.Tax Type.Tax Percentage,TxTyp.TxPerc,,,
5519,2,R,,Tax Regulatory,,0..1,,"The reference association to the Tax Regulatory class, which is a class that includes regulatory information for taxation, offering instructions for compliance with tax laws in various jurisdictions.",Base,40,Tax Regulatory,BS15d,/BS16r/BS15d,$.Tax Type.Tax Regulatory,TxTyp.TxReglt,,,
5520,3,A,REF,Code,Identifier,1..1,REGULATOR CODE,The unique code for a regulatory body or jurisdiction.,Base,40,Tax Regulatory,BS15d_01,/BS16r/BS15d_01,$.Tax Type.Tax Regulatory.Code,TxTyp.TxReglt.Cd,,,
5521,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Base,4,Business Segment,BS05eX,/BS16r/BS05eX,$.Tax Type.Business Segment,TxTyp.BusSg,,,
5522,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,Business Segment,BS05eX_01,/BS16r/BS05eX/BS05eX_01,$.Tax Type.Business Segment.Code,TxTyp.BusSg.Cd,,,
5523,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,Business Segment,BS05eX_03,/BS16r/BS05eX/BS05eX_03,$.Tax Type.Business Segment.Segment Reference Level,TxTyp.BusSg.SgRefLevl,,,
5524,1,C,,Customized Account Segment,,,,The unique category within audit data services holds financial details that extend beyond standard account segments.,Base,44,Customized Account Segment,BS18d,/BS18d,$.Customized Account Segment,CstmzAcntSg,,,
5525,2,A,PK,Code,Identifier,1..1,Identifier Medium,The unique code for a non-standard account segment relevant to audit data.,Base,44,Customized Account Segment,BS18d_01,/BS18d/BS18d_01,$.Customized Account Segment.Code,CstmzAcntSg.Cd,,,
5526,2,A,,Name,Name,0..1,Name Long,The name for a non-standard account segment relevant to audit data.,Base,44,Customized Account Segment,BS18d_02,/BS18d/BS18d_02,$.Customized Account Segment.Name,CstmzAcntSg.Nam,,,
5527,2,A,,Description,Text,0..1,Text Medium,The detailed explanation of a customized account segment pertinent to audit requirements.,Base,44,Customized Account Segment,BS18d_03,/BS18d/BS18d_03,$.Customized Account Segment.Description,CstmzAcntSg.Dscr,,,
5528,2,A,,Customized Account Encoding Rule,Code,0..1,ENCODING RULE CODE,"The structured format for the values within a customized account segment, often delineating hierarchical levels.",Base,44,Customized Account Segment,BS18d_04,/BS18d/BS18d_04,$.Customized Account Segment.Customized Account Encoding Rule,CstmzAcntSg.CstmzAcntEncRl,,,
