sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
2789,2,C,,Activities,,0..1,,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Accounts Receivable,0,Activities,GE02p,/AR04a/GE02p,$.Account Receivable Cash Received.Activities,AcntRcvblCashRcvd.Acts,,,
2790,3,C,,(Approved) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Receivable,0,(Approved) Activity,GE03by,/AR04a/GE03by,$.Account Receivable Cash Received.Activities.(Approved) Activity,AcntRcvblCashRcvd.Acts.ApprvAct,,,
2791,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Receivable,0,(Approved) Activity,GE03by_01,/AR04a/GE03by_01,$.Account Receivable Cash Received.Activities.(Approved) Activity.Date,AcntRcvblCashRcvd.Acts.ApprvAct.Dt,,,
2792,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Receivable,0,(Approved) Activity,GE03by_02,/AR04a/GE03by_02,$.Account Receivable Cash Received.Activities.(Approved) Activity.Time,AcntRcvblCashRcvd.Acts.ApprvAct.Tm,,,
2793,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Receivable,10,User,BS17bz,/AR04a/BS17bz,$.Account Receivable Cash Received.Activities.(Approved) Activity.User,AcntRcvblCashRcvd.Acts.ApprvAct.Usr,,,
2794,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Receivable,10,User,BS17bz_01,/AR04a/BS17bz_01,$.Account Receivable Cash Received.Activities.(Approved) Activity.User.ID,AcntRcvblCashRcvd.Acts.ApprvAct.Usr.Id,,,
2795,3,C,,(Created) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Receivable,0,(Created) Activity,GE03bz,/AR04a/GE03bz,$.Account Receivable Cash Received.Activities.(Created) Activity,AcntRcvblCashRcvd.Acts.CrtdAct,,,
2796,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Receivable,0,(Created) Activity,GE03bz_01,/AR04a/GE03bz_01,$.Account Receivable Cash Received.Activities.(Created) Activity.Date,AcntRcvblCashRcvd.Acts.CrtdAct.Dt,,,
2797,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Receivable,0,(Created) Activity,GE03bz_02,/AR04a/GE03bz_02,$.Account Receivable Cash Received.Activities.(Created) Activity.Time,AcntRcvblCashRcvd.Acts.CrtdAct.Tm,,,
2798,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Receivable,10,User,BS17bA,/AR04a/BS17bA,$.Account Receivable Cash Received.Activities.(Created) Activity.User,AcntRcvblCashRcvd.Acts.CrtdAct.Usr,,,
2799,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Receivable,10,User,BS17bA_01,/AR04a/BS17bA_01,$.Account Receivable Cash Received.Activities.(Created) Activity.User.ID,AcntRcvblCashRcvd.Acts.CrtdAct.Usr.Id,,,
2800,3,C,,(Last Modified) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Receivable,0,(Last Modified) Activity,GE03bA,/AR04a/GE03bA,$.Account Receivable Cash Received.Activities.(Last Modified) Activity,AcntRcvblCashRcvd.Acts.LastMdfdAct,,,
2801,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Receivable,0,(Last Modified) Activity,GE03bA_01,/AR04a/GE03bA_01,$.Account Receivable Cash Received.Activities.(Last Modified) Activity.Date,AcntRcvblCashRcvd.Acts.LastMdfdAct.Dt,,,
2802,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Receivable,0,(Last Modified) Activity,GE03bA_02,/AR04a/GE03bA_02,$.Account Receivable Cash Received.Activities.(Last Modified) Activity.Time,AcntRcvblCashRcvd.Acts.LastMdfdAct.Tm,,,
2803,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Receivable,10,User,BS17bB,/AR04a/BS17bB,$.Account Receivable Cash Received.Activities.(Last Modified) Activity.User,AcntRcvblCashRcvd.Acts.LastMdfdAct.Usr,,,
2804,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Receivable,10,User,BS17bB_01,/AR04a/BS17bB_01,$.Account Receivable Cash Received.Activities.(Last Modified) Activity.User.ID,AcntRcvblCashRcvd.Acts.LastMdfdAct.Usr.Id,,,
2805,3,C,,(Posted) Activity,,0..1,,A class that records specific actions or tasks completed or in progress.,Accounts Receivable,0,(Posted) Activity,GE03bB,/AR04a/GE03bB,$.Account Receivable Cash Received.Activities.(Posted) Activity,AcntRcvblCashRcvd.Acts.PstdAct,,,
2806,4,A,,Date,Date,0..1,DATE,"The date marks when an activity occurred, ideally recorded automatically by the system.",Accounts Receivable,0,(Posted) Activity,GE03bB_01,/AR04a/GE03bB_01,$.Account Receivable Cash Received.Activities.(Posted) Activity.Date,AcntRcvblCashRcvd.Acts.PstdAct.Dt,,,
2807,4,A,,Time,Time,0..1,TIME,The specified time at which an activity occurs.,Accounts Receivable,0,(Posted) Activity,GE03bB_02,/AR04a/GE03bB_02,$.Account Receivable Cash Received.Activities.(Posted) Activity.Time,AcntRcvblCashRcvd.Acts.PstdAct.Tm,,,
2808,4,R,,User,,0..1,,"The reference association to the User class, which is a class with user details, important for overseeing access, maintaining security, and tracking system use.",Accounts Receivable,10,User,BS17bC,/AR04a/BS17bC,$.Account Receivable Cash Received.Activities.(Posted) Activity.User,AcntRcvblCashRcvd.Acts.PstdAct.Usr,,,
2809,5,A,REF,ID,Identifier,1..1,Identifier Short,"The reference identifier for individuals entering transactions into the accounting and/or ERP system.
",Accounts Receivable,10,User,BS17bC_01,/AR04a/BS17bC_01,$.Account Receivable Cash Received.Activities.(Posted) Activity.User.ID,AcntRcvblCashRcvd.Acts.PstdAct.Usr.Id,,,
2810,2,C,,Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",Accounts Receivable,0,Amounts,GE06j,/AR04a/GE06j,$.Account Receivable Cash Received.Amounts,AcntRcvblCashRcvd.Amnts,,,
2811,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Functional) Amount,GE05ce,/AR04a/GE05ce,$.Account Receivable Cash Received.Amounts.(Functional) Amount,AcntRcvblCashRcvd.Amnts.FnctnAmt,,,
2812,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Functional) Amount,GE05ce_01,/AR04a/GE05ce_01,$.Account Receivable Cash Received.Amounts.(Functional) Amount.Value,AcntRcvblCashRcvd.Amnts.FnctnAmt.Val,,,
2813,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02dl,/AR04a/BS02dl,$.Account Receivable Cash Received.Amounts.(Functional) Amount.Currency,AcntRcvblCashRcvd.Amnts.FnctnAmt.Cur,,,
2814,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02dl_01,/AR04a/BS02dl_01,$.Account Receivable Cash Received.Amounts.(Functional) Amount.Currency.Code,AcntRcvblCashRcvd.Amnts.FnctnAmt.Cur.Cd,,,
2815,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Local) Amount,GE05cf,/AR04a/GE05cf,$.Account Receivable Cash Received.Amounts.(Local) Amount,AcntRcvblCashRcvd.Amnts.LclAmt,,,
2816,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Local) Amount,GE05cf_01,/AR04a/GE05cf_01,$.Account Receivable Cash Received.Amounts.(Local) Amount.Value,AcntRcvblCashRcvd.Amnts.LclAmt.Val,,,
2817,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02dm,/AR04a/BS02dm,$.Account Receivable Cash Received.Amounts.(Local) Amount.Currency,AcntRcvblCashRcvd.Amnts.LclAmt.Cur,,,
2818,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02dm_01,/AR04a/BS02dm_01,$.Account Receivable Cash Received.Amounts.(Local) Amount.Currency.Code,AcntRcvblCashRcvd.Amnts.LclAmt.Cur.Cd,,,
2819,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Reporting) Amount,GE05dg,/AR04a/GE05dg,$.Account Receivable Cash Received.Amounts.(Reporting) Amount,AcntRcvblCashRcvd.Amnts.ReprtAmt,,,
2820,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Reporting) Amount,GE05dg_01,/AR04a/GE05dg_01,$.Account Receivable Cash Received.Amounts.(Reporting) Amount.Value,AcntRcvblCashRcvd.Amnts.ReprtAmt.Val,,,
2821,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02dn,/AR04a/BS02dn,$.Account Receivable Cash Received.Amounts.(Reporting) Amount.Currency,AcntRcvblCashRcvd.Amnts.ReprtAmt.Cur,,,
2822,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02dn_01,/AR04a/BS02dn_01,$.Account Receivable Cash Received.Amounts.(Reporting) Amount.Currency.Code,AcntRcvblCashRcvd.Amnts.ReprtAmt.Cur.Cd,,,
2823,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Transaction) Amount,GE05dh,/AR04a/GE05dh,$.Account Receivable Cash Received.Amounts.(Transaction) Amount,AcntRcvblCashRcvd.Amnts.TrnscAmt,,,
2824,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Transaction) Amount,GE05dh_01,/AR04a/GE05dh_01,$.Account Receivable Cash Received.Amounts.(Transaction) Amount.Value,AcntRcvblCashRcvd.Amnts.TrnscAmt.Val,,,
2825,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02do,/AR04a/BS02do,$.Account Receivable Cash Received.Amounts.(Transaction) Amount.Currency,AcntRcvblCashRcvd.Amnts.TrnscAmt.Cur,,,
2826,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02do_01,/AR04a/BS02do_01,$.Account Receivable Cash Received.Amounts.(Transaction) Amount.Currency.Code,AcntRcvblCashRcvd.Amnts.TrnscAmt.Cur.Cd,,,
2827,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Accounts Receivable,4,Business Segment,BS05bw,/AR04a/BS05bw,$.Account Receivable Cash Received.Business Segment,AcntRcvblCashRcvd.BusSg,,,
2828,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Accounts Receivable,4,Business Segment,BS05bw_01,/AR04a/BS05bw/BS05bw_01,$.Account Receivable Cash Received.Business Segment.Code,AcntRcvblCashRcvd.BusSg.Cd,,,
2829,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Accounts Receivable,4,Business Segment,BS05bw_03,/AR04a/BS05bw/BS05bw_03,$.Account Receivable Cash Received.Business Segment.Segment Reference Level,AcntRcvblCashRcvd.BusSg.SgRefLevl,,,
2830,1,C,,Account Receivable Cash Application,,,,The class logs all payment transactions received during a certain period.,Accounts Receivable,65,Account Receivable Cash Application,AR03a,/AR03a,$.Account Receivable Cash Application,AcntRcvblCashApl,,,
2831,2,A,PK,ID,Identifier,1..1,Identifier Long,The unique identifier for the application of cash to an invoice in accounts receivable.,Accounts Receivable,65,Account Receivable Cash Application,AR03a_01,/AR03a/AR03a_01,$.Account Receivable Cash Application.ID,AcntRcvblCashApl.Id,,,
2832,2,A,,Date,Date,0..1,DATE,Date on which a cash receipt is applied to an accounts receivable balance.,Accounts Receivable,65,Account Receivable Cash Application,AR03a_02,/AR03a/AR03a_02,$.Account Receivable Cash Application.Date,AcntRcvblCashApl.Dt,,,
2833,2,A,,Remark,Text,0..1,Text Medium,Annotations or supplemental information for the cash application in accounts receivable.,Accounts Receivable,65,Account Receivable Cash Application,AR03a_03,/AR03a/AR03a_03,$.Account Receivable Cash Application.Remark,AcntRcvblCashApl.Remrk,,,
2834,2,R,,Account Receivable Cash Received,,0..1,,"The reference association to the Account Receivable Cash Received class, which is a class that records all received payment transactions during a certain period.",Accounts Receivable,63,Account Receivable Cash Received,AR04b,/AR03a/AR04b,$.Account Receivable Cash Application.Account Receivable Cash Received,AcntRcvblCashApl.AcntRcvblCashRcvd,,,
2835,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a particular cash receipt transaction.,Accounts Receivable,63,Account Receivable Cash Received,AR04b_01,/AR03a/AR04b_01,$.Account Receivable Cash Application.Account Receivable Cash Received.ID,AcntRcvblCashApl.AcntRcvblCashRcvd.Id,,,
2836,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Accounts Receivable,22,Accounting Period,BS01o,/AR03a/BS01o,$.Account Receivable Cash Application.Accounting Period,AcntRcvblCashApl.AccntPer,,,
2837,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Accounts Receivable,22,Accounting Period,BS01o_01,/AR03a/BS01o_01,$.Account Receivable Cash Application.Accounting Period.Fiscal Year,AcntRcvblCashApl.AccntPer.FiscYr,,,
2838,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Accounts Receivable,22,Accounting Period,BS01o_02,/AR03a/BS01o_02,$.Account Receivable Cash Application.Accounting Period.ID,AcntRcvblCashApl.AccntPer.Id,,,
2839,2,R,,Customer,,0..1,,"The reference association to the Customer class, which is a class holds basic and broad details about customers.",Accounts Receivable,14,Customer,BS07h,/AR03a/BS07h,$.Account Receivable Cash Application.Customer,AcntRcvblCashApl.Cust,,,
2840,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a customer account.,Accounts Receivable,14,Customer,BS07h_01,/AR03a/BS07h_01,$.Account Receivable Cash Application.Customer.Account ID,AcntRcvblCashApl.Cust.AcntId,,,
2841,2,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Credit) Ledger Account,BS23a7,/AR03a/BS23a7,$.Account Receivable Cash Application.(Credit) Ledger Account,AcntRcvblCashApl.CrdtLedgrAcnt,,,
2842,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,20,(Credit) Ledger Account,BS23a7_01,/AR03a/BS23a7_01,$.Account Receivable Cash Application.(Credit) Ledger Account.Account Number,AcntRcvblCashApl.CrdtLedgrAcnt.AcntNr,,,
2843,2,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Debit) Ledger Account,BS23a8,/AR03a/BS23a8,$.Account Receivable Cash Application.(Debit) Ledger Account,AcntRcvblCashApl.DebtLedgrAcnt,,,
