version,sequence,level,type,identifier,label_local,representation_term,multiplicity,code_list,attribute,definition_local,acronym,UNID,class_term,id,path,semantic_path,abbreviation_path,label,definition,name,element,xpath,
v1,194,6,A,,明細文書ヘッダ譲渡資産合計金額(税抜き),Amount,0..1,,ISO4217通貨コード,Σ明細行譲渡資産金額（税抜き）,BBIE,UN01008456,Specified CIIL Trade Settlement Monetary Summation,UN28a_UN30a_UN33a_4,/JP00a/UN28a_UN30a_UN33a_4,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Specified CIIL Trade Settlement Monetary Summation.Net Line Total,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.SpecfdCilTradSettlmntMontrySummtn.NetLinTotl,Net Line Total Amount,"A monetary value of the line amount total, including line level allowances and charges and excluding line level taxes, being reported in this CIIL trade settlement monetary summation.",Document Net Line Total Amount,NetLineTotalAmount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/SpecifiedCIILTradeSettlementMonetarySummation/NetLineTotalAmount,2
v2,195,6,A,,明細文書ヘッダ譲渡資産合計金額(税込み),Amount,0..1,,ISO4217通貨コード,Σ明細文書明細行譲渡資産金額（税込み）,BBIE,UN01008457,Specified CIIL Trade Settlement Monetary Summation,UN28a_UN30a_UN33a_5,/JP00a/UN28a_UN30a_UN33a_5,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Specified CIIL Trade Settlement Monetary Summation.Net Including Taxes Line Total,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.SpecfdCilTradSettlmntMontrySummtn.NetIncldgTaxsLinTotl,Net Including Taxes Line Total Amount,"A monetary value of the line amount total, including line level allowances, charges, and taxes, being reported in this CIIL trade settlement monetary summation.",Document Net Including Taxes Line Total Amount,NetIncludingTaxesLineTotalAmount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/SpecifiedCIILTradeSettlementMonetarySummation/NetIncludingTaxesLineTotalAmount,2
V4,196,6,A,,明細文書ヘッダ課税対象総合計金額（税込み）,Amount,0..1,,ISO4217通貨コード,"明細文書ヘッダ課税対象取引合計金額（税込み）=明細文書ヘッダ譲渡資産合計金額（税抜き）＋明細文書ヘッダ追加請求合計金額ー明細文書ヘッダ返金合計金額＋明細文書ヘッダ消費税合計額
（明細文書ヘッダ課税分類コード＝S/AA）",BBIE,UN01011519,Specified CIIL Trade Settlement Monetary Summation,UN28a_UN30a_UN33a_6,/JP00a/UN28a_UN30a_UN33a_6,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Specified CIIL Trade Settlement Monetary Summation.Grand Total,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.SpecfdCilTradSettlmntMontrySummtn.GrandTotl,Grand Total Amount,The monetary value of the grand total amount of this CIIL trade settlement monetary summation.,Document Grand Total Amount,GrandTotalAmount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/SpecifiedCIILTradeSettlementMonetarySummation/GrandTotalAmount,2
v4.3,197,6,A,,明細文書ヘッダ課税対象外合計金額,Amount,0..1,,ISO4217通貨コード,"明細文書ヘッダの課税対象外合計金額。
'=Σ明細行課税対象外取引金額
（明細行課税分類コード＝E/G/O）",BBIE,JPSxxxxxxxx,Specified CIIL Trade Settlement Monetary Summation,UN28a_UN30a_UN33a_7,/JP00a/UN28a_UN30a_UN33a_7,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Specified CIIL Trade Settlement Monetary Summation.Tax Free Total,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.SpecfdCilTradSettlmntMontrySummtn.TaxFreTotl,Tax Free Total Amount,#N/A,Document Tax Free Total Amount,TaxFreeTotalAmount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/SpecifiedCIILTradeSettlementMonetarySummation/TaxFreeTotalAmount,2
v4,198,5,C,,明細文書ヘッダ決済／参照文書グループ,,0..n, ,,明細文書ヘッダ決済の参照文書に関するグループ,ABIE,UN01005579,Additional Referenced CI Referenced Document,UN06c,/JP00a/UN06c,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Additional Referenced CI Referenced Document,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.AddtnlRefrncdCiRefrncdDocmnt,Additional Referenced CI Referenced Document,"Written, printed or electronic matter that is referenced for Cross Industry (CI) purposes.",Referenced Document,AdditionalReferencedCIReferencedDocument,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument,2
v4,199,6,A,PK,（文書参照）文書ID,Identifier,1..1, ,,この文書が参照する文書に記載の文書ID。,BBIE,UN01005580,Additional Referenced CI Referenced Document,UN06c_1,/JP00a/UN06c/UN06c_1,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Additional Referenced CI Referenced Document.Issuer Assigned Identification,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.AddtnlRefrncdCiRefrncdDocmnt.IssrAssgndIdntfn,Issuer Assigned ID,The issuer assigned identifier for this CI referenced document.,Referenced Document Issuer Assigned ID,IssuerAssignedID,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/IssuerAssignedID,3
v4.3,200,6,A,,（文書参照）文書URL_ID,Identifier,0..1, ,,この文書が参照する文書が所在するURL_ID,BBIE,UN01005581,Additional Referenced CI Referenced Document,UN06c_2,/JP00a/UN06c/UN06c_2,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Additional Referenced CI Referenced Document.URI Identification,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.AddtnlRefrncdCiRefrncdDocmnt.UriIdntfn,URI ID,The unique Uniform Resource Identifier (URI) for this CI referenced document.,Referenced Document URI ID,URIID,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/URIID,3
v4.3,201,6,A,,（文書参照）文書発行日,Date Time,0..1,日時様式 ISO8601,,この文書が参照する文書に記載の発行日付,BBIE,UN01005582,Additional Referenced CI Referenced Document,UN06c_3,/JP00a/UN06c/UN06c_3,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Additional Referenced CI Referenced Document.Issue,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.AddtnlRefrncdCiRefrncdDocmnt.Iss,Issue Date Time,The date or date time for the issuance of this CI referenced document.,Referenced Document Issue Date Time,IssueDateTime,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/IssueDateTime,3
v4,202,6,A,,（文書参照）文書類型コード,Code,0..1,JECxxxx,,この文書が参照する文書の類型タイプを識別するコード。,BBIE,UN01009672,Additional Referenced CI Referenced Document,UN06c_4,/JP00a/UN06c/UN06c_4,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Additional Referenced CI Referenced Document.Type,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.AddtnlRefrncdCiRefrncdDocmnt.Type,Type Code,The code specifying the type of CI referenced document.,Referenced Document Type Code,TypeCode,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/TypeCode,3
v4,203,6,A,,（文書参照）文書サブタイプコード,Code,0..1,JECxxxx,,この文書が参照する文書の文書サブタイプを識別するコード。,BBIE,UN01014899,Additional Referenced CI Referenced Document,UN06c_5,/JP00a/UN06c/UN06c_5,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Additional Referenced CI Referenced Document.Subtype,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.AddtnlRefrncdCiRefrncdDocmnt.Subtyp,Subtype Code,A code specifying a subtype of this CI referenced document.,Referenced Document Subtype Code,SubtypeCode,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/SubtypeCode,3
v4,204,6,A,,（文書参照）文書履歴ID,Identifier,0..1,  ,,この文書が参照する文書の変更履歴を管理するID。,BBIE,UN01005588,Additional Referenced CI Referenced Document,UN06c_6,/JP00a/UN06c/UN06c_6,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Additional Referenced CI Referenced Document.Revision Identification,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.AddtnlRefrncdCiRefrncdDocmnt.RevsnIdntfn,Revision ID,The unique identifier for a revision of this CI referenced document.,Referenced Document Revision ID,RevisionID,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/RevisionID,3
v4.3,205,6,A,,（文書参照）文書情報,Text,0..n,,ISO639言語コード,この文書が参照する文書に記載の情報,BBIE,UN01006415,Additional Referenced CI Referenced Document,UN06c_7,/JP00a/UN06c/UN06c_7,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Additional Referenced CI Referenced Document.Information,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.AddtnlRefrncdCiRefrncdDocmnt.Infrmn,Information ,"Information, expressed as text, for this CI referenced document.",Referenced Document Information ,Information,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/Information,3
v4.3,206,6,A,,（文書参照）文書名,Text,0..1,,ISO639言語コード,この文書が参照する文書の名称,BBIE,UN01005589,Additional Referenced CI Referenced Document,UN06c_8,/JP00a/UN06c/UN06c_8,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Additional Referenced CI Referenced Document.Name,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.AddtnlRefrncdCiRefrncdDocmnt.Nam,Name ,"A name, expressed as text, for this CI referenced document.",Referenced Document Name ,Name,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/AdditionalReferencedCIReferencedDocument/Name,3
v4.3,207,5,C,,明細文書ヘッダ決済／会計アカウントグループ,,0..1,  ,,この明細文書ヘッダの会計アカウントに関するグループ,ABIE,UN01005680,Receivable Specified CI Trade Accounting Account,UN28a_UN30a_UN34a,/JP00a/UN28a_UN30a_UN34a,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Receivable Specified CI Trade Accounting Account,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.RecvblSpecfdCiTradAccntgAccnt,Receivable Specified CI Trade Accounting Account,"A specific Cross Industry (CI) trade account for recording debits and credits to general accounting, cost accounting or budget accounting.",Referenced Document Accounting Account,ReceivableSpecifiedCITradeAccountingAccount,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/ReceivableSpecifiedCITradeAccountingAccount,2
v4.3,208,6,A,PK,明細行会計アカウントID,Identifier,1..1,,,明細行会計アカウントのID,BBIE,UN01005681,Receivable Specified CI Trade Accounting Account,UN28a_UN30a_UN34a_1,/JP00a/UN28a_UN30a_UN34a_1,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Receivable Specified CI Trade Accounting Account.Identification,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.RecvblSpecfdCiTradAccntgAccnt.Idntfn,ID,The unique identifier for this CI trade accounting account.,Referenced Document Accounting Account ID,ID,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/ReceivableSpecifiedCITradeAccountingAccount/ID,2
v4.3,209,6,A,,明細行会計アカウントタイプコード,Code,0..1,,,明細行会計アカウントのタイプコード,BBIE,UN01005683,Receivable Specified CI Trade Accounting Account,UN28a_UN30a_UN34a_2,/JP00a/UN28a_UN30a_UN34a_2,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Receivable Specified CI Trade Accounting Account.Type,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.RecvblSpecfdCiTradAccntgAccnt.Type,Type Code,"The code specifying the type of CI trade accounting account, such as general (main), secondary, cost accounting or budget account.",Referenced Document Accounting Account Type Code,TypeCode,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/ReceivableSpecifiedCITradeAccountingAccount/TypeCode,2
v4.3,210,6,A,,明細行会計アカウント名,Text,0..1,  ,,明細行会計アカウントの名称,BBIE,UN01005685,Receivable Specified CI Trade Accounting Account,UN28a_UN30a_UN34a_3,/JP00a/UN28a_UN30a_UN34a_3,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Specified CIIL Supply Chain Trade Settlement.Receivable Specified CI Trade Accounting Account.Name,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SpecfdCilSupplyChanTradSettlmnt.RecvblSpecfdCiTradAccntgAccnt.Nam,Name ,"The name, expressed as text, of this CI trade accounting account.",Referenced Document Accounting Account Name ,Name,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SpecifiedCIILSupplyChainTradeSettlement/ReceivableSpecifiedCITradeAccountingAccount/Name,2
v1,211,4,C,,明細文書ヘッダ／明細行グループ,,1..n, ,,明細文書ヘッダの明細行に関するグループ。,ABIE,UN01009647,Subordinate CIILB Subordinate Trade Line Item,UN35a,/JP00a/UN28a/UN35a,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm,Subordinate CIILB Subordinate Trade Line Item,A collection of information specific to a Cross Industry Invoice Line Breakdown (CIILB) item being used or reported on for trade purposes.,Line Item,SubordinateCIILBSubordinateTradeLineItem,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem,3
v1,212,5,A,PK,明細行ID,Identifier,1..1, ,,この文書の明細行に関する情報を特定するために付与した行ID。明細行をユニークに識別するために付番する場合は文書IDとの複合キーで明細行を特定する。,BBIE,UN01009648,Subordinate CIILB Subordinate Trade Line Item,UN35a_1,/JP00a/UN28a/UN35a/UN35a_1,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Identification,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.Idntfn,ID,An identifier for this CIILB subordinate trade line item.,Line Item ID,ID,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/ID,4
v4,213,5,A,,明細行類型コード,Code,0..1,JECxxxx,,"この明細行の取引類型（資産譲渡、返金、追加請求、調整等）を識別するコード。
デフォルトは「資産譲渡」",BBIE,UN01014637,Subordinate CIILB Subordinate Trade Line Item,UN35a_2,/JP00a/UN28a/UN35a/UN35a_2,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Category,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.Catgry,Category Code,The code specifying the category of this CIILB subordinate trade line item.,Line Item Category Code,CategoryCode,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/CategoryCode,4
v4.1,214,5,C,,明細行／注釈グループ,,0..n, ,,明細行の注釈に関するグループ,ABIE,UN01005557,Included CI Note,UN05c,/JP00a/UN28a/UN35a/UN05c,$.SME Core Self Invoice.CIIH Supply Chain Trade Transaction.Included CIIL Supply Chain Trade Line Item.Subordinate CIILB Subordinate Trade Line Item.Included CI Note,SmeCorSelfInvc.CihSupplyChanTradTransctn.InclddCilSupplyChanTradLinItm.SubrdntCilbSubrdntTradLinItm.InclddCiNot,Included CI Note,"A textual or coded Cross Industry (CI) description, such as a remark or additional information.",Line Note,IncludedCINote,/SMECoreSelfInvoice/CIIHSupplyChainTradeTransaction/IncludedCIILSupplyChainTradeLineItem/SubordinateCIILBSubordinateTradeLineItem/IncludedCINote,4
